sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample2,ZNF790,,,0.613914608555631,0.00319365497224045,"","",""
sample2,ADAMTS14,,,1.1272844682569,0.00418034150106453,"","",""
sample2,MPG,,,0.401538403603976,0.00314840334383021,"","",""
sample2,GPBAR1,,,2.19757298627922,0.00218140033872873,"","",""
sample2,SLC25A20,,,0.580129531275038,0.00278793176167385,"","",""
sample2,SRSF6,,,-0.579391632079299,0.00240566247622365,"","",""
sample2,CCDC88B,,,0.456161073886855,0.0030278954371968,"","",""
sample2,CHN1,,,0.808597441016828,0.00312216583754393,"","",""
sample2,TRADD,,,0.602924315817944,0.00378866544549892,"","",""
sample2,CCDC68,,,-0.70937511457177,0.0026078667844518,"","",""
sample2,RPL29,,,0.424700217818973,0.00242568398279599,"","",""
sample2,SLC12A2,,,-0.8560737986705,0.00407759471872331,"","",""
sample2,PLCB4,,,-0.65170195421716,0.00250459693837521,"","",""
sample2,ZNF862,,,0.630955451794105,0.00350645974930823,"","",""
sample2,RPL28,,,0.446887009057624,0.00246177625219556,"","",""
sample2,RCAN3,,,-0.64296104004808,0.00270671377582447,"","",""
sample2,PTGES,,,1.12142562991641,0.00424393923739222,"","",""
sample2,F13A1,,,1.34458143561375,0.00434604550656964,"","",""
sample2,THOC6,,,-0.682557929995835,0.00346402958705126,"","",""
sample2,CCNDBP1,,,0.390968944406831,0.00311647209999809,"","",""
sample2,ZSCAN29,,,0.611660638816364,0.00322036637032641,"","",""
sample2,MPZ,,,0.933022370631535,0.00317291793380537,"","",""
sample2,ZNF16,,,0.488526106605718,0.00316338688079184,"","",""
sample2,SPIRE2,,,0.887828118893756,0.00442389408841929,"","",""
sample2,NDUFAF5,,,-0.56795006135193,0.00378614772229477,"","",""
sample2,PGPEP1,,,0.492384043146052,0.00258397455220428,"","",""
sample2,CDC37L1,,,-0.494073051610941,0.00273668717571669,"","",""
sample2,EFR3B,,,0.698193180884191,0.00254528370398712,"","",""
sample2,SMPX,,,0.4570177108311,0.00251011853548216,"","",""
sample2,SMURF1,,,-0.771148670946238,0.00258377441638259,"","",""
sample2,TMEM254,,,0.368816416636439,0.00286730092525029,"","",""
sample2,SCO2,,,0.522506784913947,0.0041462964012015,"","",""
sample2,TTC32,,,0.519762844133736,0.00389849387828979,"","",""
sample2,GJA5,,,0.699648146618371,0.00257102838037548,"","",""
sample2,TRIM32,,,0.492106796894516,0.00331084024757446,"","",""
sample2,ZNF81,,,0.66132631523463,0.00432429980417339,"","",""
sample2,DYRK1B,,,0.441157084157682,0.00272794816507136,"","",""
sample2,SLC38A7,,,0.500074522573488,0.00340026601680237,"","",""
sample2,SLC3A2,,,-0.514782475619933,0.00291764784565708,"","",""
sample2,DDAH2,,,0.66298222679344,0.00296752331237454,"","",""
sample2,SRSF12,,,-0.793363710789154,0.00461770006555612,"","",""
sample2,SERPINF2,,,1.82431070439167,0.00392156321339947,"","",""
sample2,ZCWPW1,,,0.446127990387188,0.00361849009714646,"","",""
sample2,PEBP4,,,-0.959261526210234,0.00387820248799011,"","",""
sample2,SHARPIN,,,0.520131315596093,0.00388691032422136,"","",""
sample2,NAP1L2,,,-1.09800927142348,0.00488422999795496,"","",""
sample2,PGRMC2,,,0.419624822200648,0.00275312193838705,"","",""
sample2,C26H21orf62,,,-0.985012184636818,0.0042368585637927,"","",""
sample2,TMEM260,,,0.495195325421129,0.0033438147619398,"","",""
sample2,B3GNT6,,,0.988796253812429,0.00415689697266258,"","",""
sample2,SAFB2,,,-0.474689266470397,0.00309074709603694,"","",""
sample2,RGS6,,,-0.879258386825696,0.00305813448921715,"","",""
sample2,AREG,,,-2.01017526954217,0.00362696892571338,"","",""
sample2,GAL3ST3,,,1.35940677380474,0.00494179913189629,"","",""
sample2,GABARAPL2,,,0.403884007583917,0.00282614392752549,"","",""
sample2,PCNT,,,-0.650177623371157,0.00294272367702892,"","",""
sample2,ZNF558,,,0.534441095305225,0.0039340850607862,"","",""
sample2,PIR,,,-0.547998349037727,0.00442248601134664,"","",""
sample2,AK9,,,0.423283888143517,0.00384234010785653,"","",""
sample2,DAD1,,,0.303772495068576,0.00305371049732866,"","",""
sample2,RIN2,,,0.540625948570014,0.00302221132712001,"","",""
sample2,C1QB,,,1.00236302266253,0.0040128262445124,"","",""
sample2,CMTR2,,,0.451579072842697,0.00354602213197594,"","",""
sample2,SLC35F3,,,0.404459521949328,0.00386278660727223,"","",""
sample2,INPP4A,,,-0.508226105799397,0.00309926728711678,"","",""
sample2,NAA25,,,-0.421257633689781,0.00322142394240151,"","",""
sample2,JRK,,,0.532246223133008,0.00402006245717106,"","",""
sample2,NPPA,,,2.23070924416006,0.00288548583854334,"","",""
sample2,CAMKK1,,,0.753797195710897,0.00340844547880408,"","",""
sample2,PIK3R6,,,1.02717131410247,0.00402153094043363,"","",""
sample2,PEG10,,,-0.810738849386631,0.00353954545606635,"","",""
sample2,MGST2,,,0.636885352179378,0.00482233153105289,"","",""
sample2,SSR2,,,0.343579819163601,0.0030232803360793,"","",""
sample2,AOPEP,,,-0.469667956416623,0.00312936303169979,"","",""
sample2,NT5DC3,,,-0.366913308057242,0.00294114612895138,"","",""
sample2,ING5,,,-0.517389932069829,0.00366470342072939,"","",""
sample2,FEZ2,,,0.621369794288343,0.00426283066950501,"","",""
sample2,CSRNP2,,,-0.552953056261056,0.00364275835912564,"","",""
sample2,LSG1,,,-0.400847659872702,0.00348096734876018,"","",""
sample2,CCDC87,,,0.729415474688858,0.00493323872133769,"","",""
sample2,MERTK,,,-1.03574525335256,0.00533464350167783,"","",""
sample2,TRIB3,,,-2.13551282665431,0.00531247218391572,"","",""
sample2,TMEM42,,,0.642556471301819,0.00470704419232662,"","",""
sample2,BPGM,,,0.40186152965868,0.00338038391182244,"","",""
sample2,EIF4A1,,,-0.396998506929712,0.00302131737569558,"","",""
sample2,ZNF684,,,0.742773012062836,0.00544456288881689,"","",""
sample2,ICAM2,,,0.698390391827483,0.00514453708010718,"","",""
sample2,MFSD12,,,0.543588853596505,0.00481879032490839,"","",""
sample2,PDGFA,,,0.640450162817303,0.00424381829092127,"","",""
sample2,MPV17,,,0.421987210553001,0.00377146958302038,"","",""
sample2,COQ8A,,,-0.389580928939276,0.00300859481373233,"","",""
sample2,WSB1,,,-0.580459396422575,0.00304570666711998,"","",""
sample2,ENTPD1,,,0.8084691179848,0.00443818196325907,"","",""
sample2,USF2,,,0.273417160965495,0.00307578878324158,"","",""
sample2,ZNF662,,,0.703280943882516,0.00547700378344588,"","",""
sample2,TMED5,,,0.340356820024396,0.00310534704478304,"","",""
sample2,IL27RA,,,0.518676223564988,0.00399310443674508,"","",""
sample2,RASL11B,,,0.79766176473979,0.00356725770043264,"","",""
sample2,RASSF9,,,1.17826443778636,0.00567327124814934,"","",""
sample2,KAT6B,,,-0.512699145103849,0.00346285208091349,"","",""
sample2,ATP6V1E1,,,0.340208001689801,0.0032679483746261,"","",""
sample2,USB1,,,0.55160055039779,0.00480823966024648,"","",""
sample2,PIP4K2A,,,0.436090706214567,0.00374645827757368,"","",""
sample2,NUDCD2,,,0.541254468620739,0.00360157078074505,"","",""
sample2,PRRX1,,,-0.891710233041324,0.00327093279825746,"","",""
sample2,FKBP14,,,0.665051730414639,0.00452868342926774,"","",""
sample2,ATP2A2,,,-0.429372351241488,0.0031644685888407,"","",""
sample2,ATP13A2,,,0.372115477734754,0.00370443476889508,"","",""
sample2,ATP2B1,,,0.46140129101859,0.00362504459112148,"","",""
sample2,GALM,,,0.55488960423933,0.00461554067029425,"","",""
sample2,MIEF2,,,0.349754057261219,0.00336970258617773,"","",""
sample2,PATZ1,,,0.520669710613099,0.0037371153138205,"","",""
sample2,PCCB,,,-0.352045399447266,0.00372014702545913,"","",""
sample2,PEX6,,,0.342785455132618,0.0036163822545697,"","",""
sample2,ZNF184,,,0.758735236644148,0.00548438098835089,"","",""
sample2,CCNI2,,,0.714987110240515,0.00574640931153401,"","",""
sample2,KLHL31,,,-0.5738049145357,0.00326615297568657,"","",""
sample2,FOXS1,,,0.599960024831091,0.0042931752742097,"","",""
sample2,MED13L,,,-0.491399094855201,0.00343489729452517,"","",""
sample2,SEMA4A,,,1.07053472701319,0.00615803137318045,"","",""
sample2,TRAM2,,,0.436124837184264,0.00359690069561053,"","",""
sample2,UFSP2,,,-0.585740623046586,0.00469197352731044,"","",""
sample2,RAC1,,,0.297750687767457,0.00338711004505665,"","",""
sample2,PLPPR4,,,0.790027911643008,0.00511939443396542,"","",""
sample2,COPZ1,,,0.270025971069217,0.00345564489566874,"","",""
sample2,LRRC14,,,0.329830352456436,0.00383979829226148,"","",""
sample2,NOP16,,,0.430047275872758,0.00418111412126305,"","",""
sample2,SPAG6,,,1.99623996226307,0.00478218606360383,"","",""
sample2,TMOD2,,,0.807433698978298,0.0049479617205339,"","",""
sample2,ST8SIA5,,,0.503405451939404,0.00360391472956137,"","",""
sample2,WWP2,,,0.417737135041643,0.00408112736872187,"","",""
sample2,NCAM1,,,1.25276552945372,0.00373144995452879,"","",""
sample2,DBI,,,0.564745536446074,0.0047427208189141,"","",""
sample2,CCDC40,,,-0.857991996082455,0.00594136564309727,"","",""
sample2,SEC11A,,,0.320575535019119,0.00378323604066779,"","",""
sample2,ZNF454,,,0.686811914507028,0.00566932791450301,"","",""
sample2,EPS8,,,-0.640203850029062,0.00415331880999075,"","",""
sample2,ARHGAP9,,,0.791994280115412,0.0062328617206755,"","",""
sample2,CLDN9,,,2.13530537403004,0.0036770718416758,"","",""
sample2,SPATS2L,,,0.391972806393954,0.00379361881027867,"","",""
sample2,PLCL1,,,-0.782105812134463,0.00394946754045477,"","",""
sample2,EIF3F,,,0.307127974152021,0.0035726547427935,"","",""
sample2,STK16,,,0.349204471721258,0.00400573885824353,"","",""
sample2,HCCS,,,0.374556109340345,0.00402688243003985,"","",""
sample2,KLHL38,,,-1.0306416069468,0.00360913399143936,"","",""
sample2,PTCH2,,,0.783161027572427,0.00541997481001395,"","",""
sample2,USP3,,,0.469572150193699,0.00526666076372068,"","",""
sample2,BBS7,,,-0.534833538654562,0.00563727915724019,"","",""
sample2,UBE2G1,,,0.253398256464264,0.00357135538018751,"","",""
sample2,SLC25A29,,,-0.501508949516325,0.00354407472429645,"","",""
sample2,RASSF3,,,0.414865450136992,0.00363454691930553,"","",""
sample2,MIR374B,,,-1.10554861155366,0.00667247904730081,"","",""
sample2,ACVRL1,,,0.585945659653772,0.00437090635863297,"","",""
sample2,DSC2,,,0.444522634720331,0.00361327167501817,"","",""
sample2,BGN,,,0.849629096968921,0.00360546519700607,"","",""
sample2,PLBD1,,,0.629309652046888,0.00460637263514794,"","",""
sample2,ZNF205,,,0.529630830218105,0.0052974213104891,"","",""
sample2,HNRNPH1,,,-0.440230839287943,0.00360345529549761,"","",""
sample2,TMEM119,,,1.10232856226315,0.00592673856003845,"","",""
sample2,C1QTNF6,,,2.19126989043969,0.00662161196109582,"","",""
sample2,DDX28,,,0.381861956105104,0.00477881266362658,"","",""
sample2,ZNF782,,,0.534347605790579,0.00501800129631339,"","",""
sample2,DCAF16,,,-0.647753540330015,0.00453700205554917,"","",""
sample2,ZSCAN26,,,0.667574513207018,0.00583747360229777,"","",""
sample2,FAM171B,,,1.91282506531648,0.00638634663592947,"","",""
sample2,S1PR5,,,1.05685126936818,0.0068530676315151,"","",""
sample2,MAST3,,,0.637383489144097,0.00466645901339819,"","",""
sample2,MED22,,,0.426994702623951,0.00464311863228096,"","",""
sample2,DAP3,,,-0.257818811913312,0.00393283090914812,"","",""
sample2,CLN3,,,0.415858918418888,0.0046414628137052,"","",""
sample2,ZNF48,,,0.366891878946963,0.00457635900854752,"","",""
sample2,ABCC13,,,-1.46193365095668,0.00678736567610014,"","",""
sample2,RSRC2,,,-0.405126321334829,0.00412200664098065,"","",""
sample2,MFAP3,,,0.457912777069748,0.00434106977851833,"","",""
sample2,PYCARD,,,1.10446600413542,0.00694976889839424,"","",""
sample2,VASH2,,,1.32534671970483,0.00677556755130031,"","",""
sample2,RBM28,,,-0.534206239118883,0.00451866975449584,"","",""
sample2,SNX17,,,0.243296765300261,0.00393469936695013,"","",""
sample2,SRPK3,,,0.462568613723769,0.00385134915950755,"","",""
sample2,DNAJC14,,,0.289681588833363,0.00388638213818819,"","",""
sample2,C4BPA,,,1.04849284723215,0.00700937278525615,"","",""
sample2,PPIL3,,,0.728585241532472,0.00563969884143231,"","",""
sample2,TCEANC,,,0.797744998095871,0.00584145787393722,"","",""
sample2,COQ9,,,-0.302299304265961,0.00376125812530443,"","",""
sample2,WASHC3,,,0.447084748357628,0.0066620636430487,"","",""
sample2,NALCN,,,1.04629452831646,0.007194102325929,"","",""
sample2,AHCY,,,0.441831762784164,0.00419443702582022,"","",""
sample2,RAPGEFL1,,,1.40574785458966,0.00612180288438539,"","",""
sample2,TIMM22,,,0.641162522699402,0.00410724679431683,"","",""
sample2,TRIM44,,,0.34145303050883,0.00390993035245094,"","",""
sample2,FHL2,,,0.568263518220592,0.00382789079813927,"","",""
sample2,HELZ2,,,-0.875475010892596,0.00475940220249703,"","",""
sample2,MRPL36,,,0.36198298665668,0.00476595688078687,"","",""
sample2,SCFD1,,,-0.564694773444027,0.00689195431480831,"","",""
sample2,ADGRG6,,,0.957430795698971,0.00404855412543197,"","",""
sample2,SCUBE1,,,-2.15511726402977,0.00465400907804851,"","",""
sample2,RPL26,,,0.492167082793307,0.00600087404900037,"","",""
sample2,PIK3C2A,,,-0.482346191142377,0.00446736849429865,"","",""
sample2,EMILIN3,,,0.759583394353018,0.00536993875964139,"","",""
sample2,RANGRF,,,0.401234955838847,0.00407358361766496,"","",""
sample2,SPINT2,,,0.733407138539374,0.00492961643444118,"","",""
sample2,BAG1,,,0.301031403192691,0.00400002895333012,"","",""
sample2,PPARGC1B,,,0.859215761421974,0.00421523345708207,"","",""
sample2,IGFBP2,,,1.09437521828233,0.00744323408182589,"","",""
sample2,SNORD24,,,-1.37180651827674,0.00714265698483503,"","",""
sample2,BCAP29,,,0.452565879805517,0.00424592423844675,"","",""
sample2,IQGAP2,,,0.862496654748279,0.00706230572412211,"","",""
sample2,CEP85,,,0.588266576492295,0.00414206137490291,"","",""
sample2,TRIM54,,,-0.435246254961898,0.00405060640233778,"","",""
sample2,PDE1B,,,0.585562705927498,0.00488132895409119,"","",""
sample2,VEGFC,,,1.08416287852833,0.00713525036348735,"","",""
sample2,CPLX1,,,2.19853975022451,0.00699540785635978,"","",""
sample2,HEMK1,,,0.482242281795518,0.0057416112335744,"","",""
sample2,SCN8A,,,-0.917581813748013,0.00541027727047945,"","",""
sample2,CRIP1,,,0.700345268028186,0.00500967456625001,"","",""
sample2,CHRM2,,,0.849430801951227,0.00432798999067682,"","",""
sample2,SKIDA1,,,1.29709469852466,0.00728578965233565,"","",""
sample2,PLCD1,,,1.29057942235336,0.00544259836007684,"","",""
sample2,CASP6,,,0.493818231916453,0.00436239911728691,"","",""
sample2,TRPC6,,,-1.25410891931299,0.00732688802270588,"","",""
sample2,ZNF385A,,,0.795254904580065,0.00696524901655425,"","",""
sample2,ELL2,,,-0.573357513271011,0.00517027945792927,"","",""
sample2,PLEKHA2,,,0.414293256128956,0.00419362375933091,"","",""
sample2,CDC42EP3,,,-0.447494598948003,0.00414611144854613,"","",""
sample2,TMEM234,,,0.567153734142934,0.00685612856812135,"","",""
sample2,KIAA1586,,,0.537583787169091,0.00547927548346132,"","",""
sample2,CRHR2,,,-0.455175157686877,0.00425042307715767,"","",""
sample2,EXTL2,,,0.417999046915224,0.00491600839639552,"","",""
sample2,ASB15,,,-0.616389198072692,0.00413684524324858,"","",""
sample2,ARMH3,,,-0.839988549683468,0.00421440341878118,"","",""
sample2,CAPRIN2,,,-0.433637408108985,0.00496011428539761,"","",""
sample2,RNF13,,,0.301192045561534,0.00447652765144977,"","",""
sample2,RPL34,,,0.367494092556147,0.00421678701787577,"","",""
sample2,TMOD4,,,0.491120767684048,0.00621129915010147,"","",""
sample2,TXN2,,,0.335178367988336,0.00424246811765021,"","",""
sample2,HS6ST3,,,-3.81464970382614,0.00808792930490558,"","",""
sample2,PEX11A,,,0.323470644991208,0.00454679897858453,"","",""
sample2,ADAMTS4,,,-2.39957321325463,0.00661672716835554,"","",""
sample2,TMEM167A,,,0.347234861345783,0.00491301951045929,"","",""
sample2,SLC27A5,,,0.59141132956701,0.00601077371070117,"","",""
sample2,ZBTB12,,,0.775521743283424,0.00659810674382262,"","",""
sample2,DIAPH1,,,-0.438348349119464,0.00424090092264876,"","",""
sample2,LZIC,,,0.459618097364351,0.00507893264761982,"","",""
sample2,GLI1,,,-0.830573996964591,0.00740259686634603,"","",""
sample2,MKRN1,,,0.257688233046247,0.00432620834687622,"","",""
sample2,HNRNPA2B1,,,-0.32697028432889,0.00423047836115322,"","",""
sample2,IL5,,,0.46931545370772,0.00677254870378634,"","",""
sample2,DYNLT1,,,0.398157186864855,0.00525881960719811,"","",""
sample2,STAC,,,-1.65849816536105,0.00801433104848949,"","",""
sample2,RWDD3,,,0.4371100970576,0.0060266393612857,"","",""
sample2,SNORD45A,,,-1.32675855197165,0.0068470182331462,"","",""
sample2,ACAA2,,,0.466131418892438,0.00440917707730122,"","",""
sample2,ELF1,,,-0.583664812426554,0.00512021729210443,"","",""
sample2,GINS3,,,0.463132674052129,0.00563585232019276,"","",""
sample2,KLHL42,,,0.779906959547686,0.00756043660679372,"","",""
sample2,MED11,,,0.504802252997606,0.00738494192628293,"","",""
sample2,DNAJC13,,,0.344370036018207,0.00490112701861324,"","",""
sample2,FBXW2,,,-0.333427601334373,0.00499900814732795,"","",""
sample2,WDR26,,,-0.336250363501781,0.00455215022793914,"","",""
sample2,ATP6V0A1,,,-0.444896646057233,0.00479955790139012,"","",""
sample2,SNX11,,,0.382391937988691,0.00655847374609003,"","",""
sample2,TMEM87B,,,0.310580305036808,0.0045817266475881,"","",""
sample2,SH2D3C,,,-0.746119703275654,0.00581380340496153,"","",""
sample2,ZNF3,,,0.470699496053528,0.00603387349288843,"","",""
sample2,TSC22D4,,,0.343543896543062,0.00450503530101395,"","",""
sample2,WBP4,,,0.322735459507825,0.00509786392307399,"","",""
sample2,ASB7,,,0.631627349494806,0.00694857660247112,"","",""
sample2,SPAG9,,,-0.404252049450789,0.00465020599255153,"","",""
sample2,LPAR3,,,1.02160183968425,0.00781233886250733,"","",""
sample2,CMC1,,,0.547233661683499,0.00642110014062722,"","",""
sample2,FAM210B,,,0.408253422314527,0.00479970608100258,"","",""
sample2,ZNF671,,,0.718856423276867,0.00824938155201388,"","",""
sample2,KAZN,,,0.613335777071079,0.00568232916487345,"","",""
sample2,TACSTD2,,,-0.937747433287754,0.00503265402205484,"","",""
sample2,ARL2BP,,,0.324501078988446,0.00459602340259085,"","",""
sample2,NSF,,,0.390164415827473,0.00573774167293693,"","",""
sample2,ELL,,,-0.447143425880083,0.00566960714418049,"","",""
sample2,INTS14,,,0.401207092626002,0.00632796190258863,"","",""
sample2,H2BC20,,,0.533953558567492,0.00460801343621581,"","",""
sample2,RIN1,,,0.976626209535957,0.0087664837362702,"","",""
sample2,SLC26A9,,,0.82595859647678,0.00649425617961787,"","",""
sample2,ARNT2,,,-0.697792954790524,0.00599634496524751,"","",""
sample2,EEF1B2,,,0.313285803784249,0.00463108375996452,"","",""
sample2,TOPORS,,,0.270379715015348,0.00469813337865433,"","",""
sample2,ZNF177,,,0.514705612047033,0.00774211131767735,"","",""
sample2,SMIM15,,,0.434882188983057,0.00555832753782117,"","",""
sample2,PRRX2,,,0.994187056400956,0.00926018109384883,"","",""
sample2,UBE2D2,,,0.237354355359663,0.00482819173489775,"","",""
sample2,TOR2A,,,0.609103128380911,0.00860687770268007,"","",""
sample2,RNF112,,,0.856130101015383,0.00797517356857723,"","",""
sample2,SLC2A4,,,-0.387076459345966,0.00476683648540643,"","",""
sample2,AFF3,,,-1.02307084784666,0.00795310996201168,"","",""
sample2,HTR1D,,,0.834925389005257,0.00716916055193301,"","",""
sample2,PPM1D,,,-0.415851436590804,0.00649849775601017,"","",""
sample2,JMJD1C,,,-0.556254025113615,0.00504707601511491,"","",""
sample2,MED26,,,0.278422222384174,0.00487645772516442,"","",""
sample2,CALHM2,,,0.855210894562431,0.00849662609621741,"","",""
sample2,CENPB,,,0.316938519287075,0.00490818267648021,"","",""
sample2,SLC7A1,,,-0.673094601736713,0.00607414708573132,"","",""
sample2,PLEKHO1,,,0.351050752330132,0.00489300986244972,"","",""
sample2,SRRM2,,,-0.505443915653364,0.00486411837273808,"","",""
sample2,PLA2G4A,,,-0.692790811908108,0.00608062320277244,"","",""
sample2,EHBP1,,,-0.496185189715919,0.00510214880670012,"","",""
sample2,NR2C2AP,,,0.437567926935254,0.00776820643644673,"","",""
sample2,UFM1,,,0.304212648696321,0.00564593588435266,"","",""
sample2,RCOR2,,,1.03518654575244,0.00979801722361216,"","",""
sample2,RPUSD4,,,0.429150935783126,0.00641782164113485,"","",""
sample2,ADGRA1,,,1.10872339469113,0.00627277821751871,"","",""
sample2,CAMK2D,,,0.442187816288968,0.00494155639916496,"","",""
sample2,HSPB2,,,0.388662056511993,0.00499923094722147,"","",""
sample2,CYTH1,,,-0.474162428476154,0.00527746190318547,"","",""
sample2,NUBP2,,,0.360031891568104,0.00632567094682843,"","",""
sample2,CDC25B,,,0.739917367206071,0.00834438177370578,"","",""
sample2,PDSS1,,,-0.717686014955678,0.00953651584158686,"","",""
sample2,KIF5C,,,-1.02672379911696,0.00945916213111986,"","",""
sample2,eca-mir-9039,,,-0.848943110228943,0.00998744470085609,"","",""
sample2,H2BC26,,,0.958947246773373,0.00998348447923629,"","",""
sample2,HGF,,,-1.08637782144405,0.00994669611423126,"","",""
sample2,THRB,,,0.64745041669343,0.00611719595116537,"","",""
sample2,BMPR1B,,,-1.16921493756135,0.00870113203403528,"","",""
sample2,PTPRK,,,-0.516963435821927,0.00517277370193456,"","",""
sample2,TSGA10,,,1.19754651166894,0.00972497112237704,"","",""
sample2,RPS8,,,0.361398275897696,0.00508079644794372,"","",""
sample2,PPP1CB,,,-0.341105127195228,0.00629381682363041,"","",""
sample2,MRPL30,,,0.302331173382502,0.00578073815640432,"","",""
sample2,SNAPIN,,,0.317622310504203,0.00585260420517047,"","",""
sample2,SLC35B2,,,0.347332152628205,0.00602847672962637,"","",""
sample2,SLC38A5,,,1.09042180557062,0.00945101614599245,"","",""
sample2,CLIC1,,,0.56772732932092,0.00658875899420116,"","",""
sample2,RARS2,,,-0.576500519027544,0.00943831931887921,"","",""
sample2,ZNF215,,,0.596461989513138,0.00752636305149645,"","",""
sample2,ZNF568,,,0.600342144011959,0.00855891373143883,"","",""
sample2,RPS10,,,0.335196096193829,0.00526849746484984,"","",""
sample2,CD3E,,,1.46920267386943,0.00894780224101228,"","",""
sample2,COMMD6,,,0.4853269792132,0.00570341240809005,"","",""
sample2,LRRC61,,,0.499847901979819,0.00793425092132072,"","",""
sample2,WNT9A,,,0.756138554952942,0.0103541862430218,"","",""
sample2,DCUN1D2,,,0.256215934957404,0.00536317825151517,"","",""
sample2,SSBP1,,,0.58543392885261,0.00680489538557761,"","",""
sample2,ADORA2A,,,0.756952031483584,0.0084266698665672,"","",""
sample2,TCTN3,,,-0.439523898071939,0.00641242224113102,"","",""
sample2,PLOD2,,,-0.77568190053677,0.00604201270388509,"","",""
sample2,UNC5CL,,,1.46336938886748,0.0102197316411141,"","",""
sample2,USP28,,,-0.374754406949015,0.00533710342807351,"","",""
sample2,TNNT2,,,-0.3228862965726,0.00530847220638964,"","",""
sample2,MBOAT1,,,1.04519216058472,0.0107041823052704,"","",""
sample2,IFT57,,,0.39917714803715,0.00736109080462919,"","",""
sample2,CCNK,,,-0.352987763432139,0.0060796047629284,"","",""
sample2,PON3,,,-2.22906656548423,0.0107733883665431,"","",""
sample2,SLTM,,,-0.386398173268924,0.00576941876659216,"","",""
sample2,POLDIP3,,,0.300702737492998,0.00558310549129192,"","",""
sample2,MTFP1,,,0.36149412610163,0.00656736940247419,"","",""
sample2,H1-3,,,0.543740527747252,0.00579879051443469,"","",""
sample2,RTTN,,,-0.715126676003148,0.00860990119724204,"","",""
sample2,USP25,,,-0.371744870332236,0.00548987285029174,"","",""
sample2,COMMD5,,,0.343625758232668,0.00685384433843038,"","",""
sample2,KIAA0513,,,0.301610703704734,0.00590884910791809,"","",""
sample2,MEOX1,,,-1.33910796775584,0.0078389890556017,"","",""
sample2,ZMPSTE24,,,0.34332998844473,0.00648841159901852,"","",""
sample2,LNPK,,,-0.520274841107026,0.00595959746701937,"","",""
sample2,GBA3,,,1.83325696536765,0.00968144731158955,"","",""
sample2,RPS2,,,0.361904519325169,0.00543535591378883,"","",""
sample2,SNF8,,,0.39103832671967,0.00848343894988383,"","",""
sample2,POLL,,,0.368222910047059,0.00628650655755004,"","",""
sample2,LRRC8E,,,1.05883984014075,0.0111637461691096,"","",""
sample2,TMEM220,,,0.635392885686155,0.00853303433395922,"","",""
sample2,DMC1,,,-2.3012741821037,0.00653812758181608,"","",""
sample2,SLMAP,,,-0.443173291355818,0.00552420534346065,"","",""
sample2,IL16,,,0.79879349065256,0.00872056664002075,"","",""
sample2,SCNN1B,,,-1.39714907799652,0.00922714415520149,"","",""
sample2,RETREG3,,,0.342391302828253,0.00580794089887965,"","",""
sample2,XYLT2,,,0.399213782203855,0.00684422887213794,"","",""
sample2,CSGALNACT1,,,0.686961966304959,0.00791594701933483,"","",""
sample2,ARL14EP,,,0.385660675971554,0.00600085189733863,"","",""
sample2,DES,,,0.415262559674407,0.00561582876891854,"","",""
sample2,ZKSCAN3,,,0.563542703652034,0.00837019120624152,"","",""
sample2,RHOBTB2,,,0.406271352181899,0.00613296395446448,"","",""
sample2,INMT,,,-1.20107435655987,0.00911712887224872,"","",""
sample2,SEMA3G,,,0.731440280153464,0.00604077806283332,"","",""
sample2,ANKRD2,,,1.25705809419192,0.00717224901952478,"","",""
sample2,EDNRB,,,-0.795071231311902,0.00637920259144665,"","",""
sample2,RELT,,,-0.83717079338551,0.00950294196598907,"","",""
sample2,FLRT1,,,0.822903107581771,0.0112119936764711,"","",""
sample2,SLU7,,,0.33152157779757,0.00662309729525502,"","",""
sample2,NRN1,,,0.791964089589098,0.00829159846337807,"","",""
sample2,ZC3H12A,,,-0.572788275997543,0.00862278179837267,"","",""
sample2,YAP1,,,0.358183941479427,0.00584866800712043,"","",""
sample2,DPY19L1,,,0.402278332324421,0.00649957050951967,"","",""
sample2,LRRC4B,,,1.78422722590244,0.00903128374928897,"","",""
sample2,FAM174A,,,0.316971985450143,0.00657283256431879,"","",""
sample2,PSD2,,,-1.24544002368275,0.0117979022724583,"","",""
sample2,RABAC1,,,0.31230034852578,0.00604301647970908,"","",""
sample2,SPAST,,,0.334040430803102,0.00812837776234737,"","",""
sample2,RRAS2,,,0.558320541459216,0.00611055316444799,"","",""
sample2,WEE1,,,0.872127574644443,0.00914671140442775,"","",""
sample2,PTPRR,,,1.15672427265464,0.00972959282496171,"","",""
sample2,REST,,,0.408738589141533,0.00615825870598366,"","",""
sample2,ABITRAM,,,0.419042109840708,0.00806147035005409,"","",""
sample2,KCTD1,,,0.543997238422733,0.00737530305827779,"","",""
sample2,PTH1R,,,0.711496283859471,0.00781402958418303,"","",""
sample2,MIEF1,,,-0.292717031346335,0.00609472929924437,"","",""
sample2,OTULINL,,,1.00103979402387,0.0119773512216468,"","",""
sample2,SLC2A11,,,0.545970038002165,0.00907303841118889,"","",""
sample2,MAZ,,,0.380264762219819,0.00628411846886817,"","",""
sample2,PSRC1,,,-0.786615252332358,0.00625878281561746,"","",""
sample2,GNGT2,,,-0.974861980890464,0.0121147273982833,"","",""
sample2,USP46,,,0.372434644364964,0.00671105879308837,"","",""
