sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,GPR75,,,1.46509802252292,1.86673195508169e-05,"","",""
sample1,NDEL1,,,-0.761347499979639,2.01045703484492e-05,"","",""
sample1,JUN,,,-1.67926453094492,2.08960786006063e-05,"","",""
sample1,RBM39,,,-0.49586228379645,2.02119466791893e-05,"","",""
sample1,FAM43A,,,-1.09775146555664,2.14769279835181e-05,"","",""
sample1,EHBP1,,,-0.745052410398109,2.16905310364331e-05,"","",""
sample1,PHOSPHO1,,,-1.03717216907118,2.21438845629076e-05,"","",""
sample1,ZNF189,,,-0.837531299937138,2.23286793943835e-05,"","",""
sample1,SEMA6B,,,-0.813799309402653,2.5944541305667e-05,"","",""
sample1,FZD2,,,1.11053727861349,2.28478564925894e-05,"","",""
sample1,EPHB3,,,1.44197803961454,2.64288966380976e-05,"","",""
sample1,PISD,,,-0.513935279980725,2.69137519453484e-05,"","",""
sample1,SRSF12,,,-1.29072036975254,1.88635509486507e-05,"","",""
sample1,WFS1,,,0.773978967552815,2.72046181080214e-05,"","",""
sample1,TM4SF18,,,-1.26928791868971,3.08192718651439e-05,"","",""
sample1,SLC37A4,,,-0.856433270989884,2.87266828857156e-05,"","",""
sample1,RASGEF1B,,,-1.77219636449077,3.2450792922358e-05,"","",""
sample1,DHCR24,,,-1.54519401151255,3.08981702210859e-05,"","",""
sample1,SAT1,,,-1.28756801731499,3.05855504578442e-05,"","",""
sample1,ZSCAN9,,,0.841064251477067,3.19838188398537e-05,"","",""
sample1,RAPGEF2,,,-1.10925635221619,3.20014029049721e-05,"","",""
sample1,ZNF436,,,0.869262462454641,3.3977939779834e-05,"","",""
sample1,GPX3,,,-1.28874853419485,3.36087383849015e-05,"","",""
sample1,BBS12,,,0.658812833288734,3.50617191346878e-05,"","",""
sample1,MAFF,,,-1.59260744221629,3.49860019099368e-05,"","",""
sample1,NUS1,,,-0.488879865947033,3.36926362138701e-05,"","",""
sample1,ID1,,,-1.3761262218859,3.42943366865298e-05,"","",""
sample1,PNRC1,,,-1.28800410953427,3.42092027302013e-05,"","",""
sample1,ECM1,,,0.868665908588404,3.6012918955949e-05,"","",""
sample1,TANK,,,-0.620179226864882,4.24015135746786e-05,"","",""
sample1,CEBPB,,,-0.929131131674874,3.96921498642989e-05,"","",""
sample1,SOX18,,,-1.09084568635888,4.33923856551465e-05,"","",""
sample1,ADCY5,,,-0.535064850474265,4.32285047879083e-05,"","",""
sample1,RBMX,,,-0.485868984217602,4.18587571672404e-05,"","",""
sample1,TMCC2,,,0.867834707035152,4.29355029427045e-05,"","",""
sample1,H6PD,,,0.767386176866985,4.41594366775043e-05,"","",""
sample1,ZNF787,,,-0.606544686423058,4.54808145755245e-05,"","",""
sample1,DYRK1B,,,0.629548685636602,4.55540516659767e-05,"","",""
sample1,UBE2G1,,,0.397931271434109,4.55171305904752e-05,"","",""
sample1,GRM8,,,-1.03287204806865,5.05732632651578e-05,"","",""
sample1,DNM2,,,-0.47470238579213,5.04382478443045e-05,"","",""
sample1,NR4A1,,,-2.2033691857561,5.24841265126132e-05,"","",""
sample1,CDK7,,,-0.736052463402453,5.80423210526504e-05,"","",""
sample1,BEX4,,,-0.707920061570008,5.46954816045928e-05,"","",""
sample1,KCNJ4,,,-0.838647843448574,5.73583395376228e-05,"","",""
sample1,HEY1,,,-1.34921205237839,6.07193658219461e-05,"","",""
sample1,IDI1,,,-0.63781651615184,5.8668008485052e-05,"","",""
sample1,EEPD1,,,1.01762167263016,5.56323070498132e-05,"","",""
sample1,SLC19A2,,,-1.42071728630553,6.26522251970352e-05,"","",""
sample1,PFKP,,,0.931804844264096,6.17005847758288e-05,"","",""
sample1,HTR1D,,,1.33297483002294,6.81438910461553e-05,"","",""
sample1,ORMDL1,,,-0.660079589914436,6.31907712654121e-05,"","",""
sample1,FOSL2,,,-1.59388432487646,6.86566531594917e-05,"","",""
sample1,SRSF7,,,-0.577327192537455,6.54240137021961e-05,"","",""
sample1,CYTH2,,,-0.557406754082379,6.80260017098146e-05,"","",""
sample1,PHF13,,,0.762032709810183,7.36281636254615e-05,"","",""
sample1,DENND4B,,,0.42874977716122,6.63042246068141e-05,"","",""
sample1,ADAMTS14,,,1.65431078597067,4.32292684583783e-05,"","",""
sample1,SLC25A25,,,-1.39468640432331,7.01911373290221e-05,"","",""
sample1,ITGA11,,,1.2841945887671,7.86842695989154e-05,"","",""
sample1,YTHDC1,,,-0.320862907439132,6.90510287165433e-05,"","",""
sample1,EME2,,,-0.782060686270777,7.98666724013503e-05,"","",""
sample1,MEOX1,,,-2.13455290549993,8.28450555489524e-05,"","",""
sample1,ABRA,,,-1.87321431474188,7.52047512503639e-05,"","",""
sample1,ZNF260,,,-0.460640259774675,7.87813698709431e-05,"","",""
sample1,CXorf38,,,0.499879684930544,9.0723298981627e-05,"","",""
sample1,INSIG1,,,-0.840792974590474,8.53035463499607e-05,"","",""
sample1,MIDN,,,-1.05477248088833,8.35620215071673e-05,"","",""
sample1,FAM78A,,,0.720417012994397,8.44041027045751e-05,"","",""
sample1,LRRC14B,,,1.15474231910303,9.52615891289274e-05,"","",""
sample1,SFPQ,,,-0.591492328548141,8.66636851441294e-05,"","",""
sample1,TBX5,,,0.594695123490596,8.57908869269539e-05,"","",""
sample1,GPR160,,,-1.06891632470002,9.85893160762354e-05,"","",""
sample1,FAM217B,,,0.700891535030709,9.87084511233244e-05,"","",""
sample1,FHL2,,,0.796245657301174,9.30151753304047e-05,"","",""
sample1,DNAJC6,,,0.672350098174016,0.000101116373086412,"","",""
sample1,ACVR2B,,,0.691066595390822,0.00010258278050834,"","",""
sample1,ZBTB3,,,0.737530672109957,0.000104104120510501,"","",""
sample1,FILIP1,,,0.585923187879863,9.79716404394941e-05,"","",""
sample1,UFSP2,,,-0.681219882886841,0.000113748193194589,"","",""
sample1,PFN2,,,-0.679173823671392,0.000104049752623215,"","",""
sample1,ZNF454,,,0.818787132266839,0.000120607576421697,"","",""
sample1,RUVBL2,,,-0.50896220617187,0.00012254199289808,"","",""
sample1,PSPH,,,0.6303166469976,0.000124202834914973,"","",""
sample1,CITED4,,,-1.97932197565259,0.000129293771755664,"","",""
sample1,ANKRD23,,,-1.01366381258983,0.000114775104783802,"","",""
sample1,ESRRG,,,0.652188872115531,0.000113895823383667,"","",""
sample1,B4GAT1,,,0.47962448940448,0.000122726002907634,"","",""
sample1,CBX6,,,0.644886918660557,0.000119177162073493,"","",""
sample1,LMAN1L,,,1.49061794543616,0.000133034048737672,"","",""
sample1,SFT2D3,,,0.668366633733716,0.000146075381168369,"","",""
sample1,FAM221B,,,0.91441129305668,0.000147722391894254,"","",""
sample1,PRPF38A,,,-0.544706966460891,0.000153590987487312,"","",""
sample1,LAMA2,,,0.889479953830874,0.000132881650974718,"","",""
sample1,PES1,,,-0.441766635824132,0.000138843382454897,"","",""
sample1,CA11,,,-0.830397957990708,0.000157810532596742,"","",""
sample1,HEXIM1,,,-0.494231730888015,0.000134007039964707,"","",""
sample1,NT5DC1,,,0.882529759237957,0.000144603464491548,"","",""
sample1,EVA1C,,,-1.04193388320017,0.000157442132799607,"","",""
sample1,SF1,,,-0.429026613568593,0.000136872441324534,"","",""
sample1,AMD1,,,-0.747505770123675,0.000139094945944874,"","",""
sample1,PPP1CB,,,-0.419256248269292,0.000152199717277439,"","",""
sample1,SLC29A3,,,0.578370007218592,0.000166612478730031,"","",""
sample1,TBX20,,,0.959967394214084,0.000143774794125703,"","",""
sample1,FNDC1,,,1.92076441521806,0.000170173086216133,"","",""
sample1,CACNB2,,,-0.521111209027003,0.00014494210063482,"","",""
sample1,TAF1D,,,-0.74416229923802,0.000166183938616856,"","",""
sample1,DUSP16,,,-0.719243048862817,0.00015666815965446,"","",""
sample1,WDR75,,,-0.787885385275666,0.000186295507845496,"","",""
sample1,WDR31,,,0.79059088848978,0.000190068713459042,"","",""
sample1,SCN1A,,,-1.77337328818689,0.00011331141860092,"","",""
sample1,SIK1,,,-2.05206185194287,0.000182807348744464,"","",""
sample1,ATP9A,,,0.314689477163242,0.00016601553477236,"","",""
sample1,ABCA1,,,1.22158140994822,0.000194125286451662,"","",""
sample1,ERRFI1,,,-0.973959999511576,0.000209834877071303,"","",""
sample1,SNORA52,,,-1.45934769578023,9.49677416474459e-05,"","",""
sample1,LEMD3,,,-0.424532783037196,0.000198034287455641,"","",""
sample1,DHX15,,,-0.612961518720566,0.000185707841680388,"","",""
sample1,KLF4,,,-1.15602669875285,0.000187660356231051,"","",""
sample1,RDH13,,,-0.697508277481369,0.000208211696046594,"","",""
sample1,MOCS1,,,-0.55870594766578,0.000188935831720049,"","",""
sample1,IQSEC2,,,0.438718314709098,0.000209988432067073,"","",""
sample1,DMAC2,,,-0.303545349283226,0.000188686368654895,"","",""
sample1,PTGFRN,,,0.658374736193552,0.000189909947939557,"","",""
sample1,SYNC,,,0.882737673563747,0.000216714257506563,"","",""
sample1,KLF6,,,-0.638709415641996,0.000193557991717907,"","",""
sample1,ZNF219,,,-0.544234428143341,0.000194798835009037,"","",""
sample1,UBXN8,,,-0.410708907977665,0.000207005307131957,"","",""
sample1,RAB15,,,0.507241799878561,0.000201467124760647,"","",""
sample1,CCN1,,,-1.50109706835823,0.0002089166365087,"","",""
sample1,FBXW2,,,-0.325444026478938,0.000210892205101623,"","",""
sample1,MINDY1,,,0.529622376906162,0.000207206495975324,"","",""
sample1,FBXL22,,,0.933677561588224,0.000208139126068738,"","",""
sample1,TBX3,,,-1.18537419099537,0.000241267725521196,"","",""
sample1,GTPBP4,,,-0.423647233567071,0.000224804560190432,"","",""
sample1,CILP,,,1.68259318328883,0.00019972497546441,"","",""
sample1,DSCAML1,,,-0.835823898522618,0.00026134592068642,"","",""
sample1,TAMALIN,,,-0.923772928786198,0.000250181940336549,"","",""
sample1,NPY1R,,,-1.85382633577089,0.000205777134948969,"","",""
sample1,RFX1,,,-0.523961166905138,0.000232631481224483,"","",""
sample1,PTK7,,,0.435777544782455,0.00024262885388276,"","",""
sample1,PLK3,,,-0.914647638816289,0.000268931194348354,"","",""
sample1,NAP1L3,,,0.526359008174861,0.000261281384688121,"","",""
sample1,CADM4,,,0.690622195532522,0.000273764454924868,"","",""
sample1,HMCN2,,,1.94584261998173,0.00028255482805782,"","",""
sample1,FGR,,,-0.867136366195005,0.000286940458992327,"","",""
sample1,ACVR1,,,0.572859150313221,0.000240110114679179,"","",""
sample1,KLHL15,,,-0.619767687862913,0.000273582161149863,"","",""
sample1,ANGPTL2,,,1.18838986050704,0.00024908948628015,"","",""
sample1,SCD,,,1.3757816297328,0.000248924026955872,"","",""
sample1,FAM53C,,,-0.584521160440732,0.000236809244067162,"","",""
sample1,SNAI1,,,-1.46806617086359,0.000252972235508259,"","",""
sample1,PCCB,,,-0.407732044949154,0.000256445006230918,"","",""
sample1,TNFAIP8L1,,,-1.21454963732374,0.000279101887772576,"","",""
sample1,CLDND1,,,-0.524290867889901,0.000252147285195275,"","",""
sample1,TMEM41A,,,0.596811583552723,0.000285406457814939,"","",""
sample1,ZNF207,,,-0.33146883011977,0.00025550321132954,"","",""
sample1,CDR2,,,-0.701433902933491,0.00027392389530841,"","",""
sample1,LBH,,,1.08542318146897,0.000265889485178093,"","",""
sample1,SLC22A2,,,1.03716022401995,0.000318999423194845,"","",""
sample1,KCTD1,,,0.698421484567099,0.000295945833233493,"","",""
sample1,SLCO4A1,,,-1.9421098629686,0.000320990561027043,"","",""
sample1,GADD45B,,,-1.3456671347687,0.000293055679216493,"","",""
sample1,MARCHF7,,,-0.453505272160279,0.000268115321240192,"","",""
sample1,MST1,,,-0.641724047361046,0.000327303952441141,"","",""
sample1,FBXO34,,,-0.565521139318898,0.000279532038304324,"","",""
sample1,PAQR7,,,0.701129862595589,0.000281855805186307,"","",""
sample1,C10orf62,,,-1.360687006265,0.000222405206355908,"","",""
sample1,CBX4,,,0.528334650106371,0.000276924000023868,"","",""
sample1,KHDC4,,,-0.519710338121906,0.000281513666549903,"","",""
sample1,LRRC8A,,,-0.599118684266982,0.000277139207297667,"","",""
sample1,DDX21,,,-0.639662953140693,0.000299383762519213,"","",""
sample1,H2BC26,,,1.38768146729772,0.000225133619223712,"","",""
sample1,CBX8,,,0.631481362448417,0.000351966741551111,"","",""
sample1,RING1,,,-0.304262677814585,0.000289371761641254,"","",""
sample1,POLR1G,,,-0.536114662108065,0.000336531198561111,"","",""
sample1,AARS2,,,-1.08307556804606,0.000306789637438779,"","",""
sample1,LEPROTL1,,,0.380954506819521,0.000306416087154574,"","",""
sample1,DBP,,,1.82873064997666,0.000370311466325435,"","",""
sample1,HNRNPH1,,,-0.470235124232856,0.000298802017403351,"","",""
sample1,SEMA7A,,,-0.945404054868669,0.000333811999531346,"","",""
sample1,LDLR,,,-2.37089070405448,0.00038025119507612,"","",""
sample1,CSRNP1,,,-1.72656270056811,0.000332246242034389,"","",""
sample1,HBEGF,,,-1.67955356930811,0.000338798060724868,"","",""
sample1,KCNE3,,,1.29529490688536,0.000237551383213974,"","",""
sample1,EPC1,,,-0.399989769023919,0.000323302214618362,"","",""
sample1,PON3,,,-2.25618314392858,0.000371739725569806,"","",""
sample1,CCAR1,,,-0.374181219538106,0.000334509341546871,"","",""
sample1,ZNF131,,,-0.503828773396296,0.000366505956770449,"","",""
sample1,ZNF619,,,1.43020139632359,0.000303564847492768,"","",""
sample1,NRF1,,,-0.498806069438363,0.000390408905453626,"","",""
sample1,MIB2,,,-0.485146060607116,0.000315818592596179,"","",""
sample1,KIAA1755,,,1.04942519806279,0.000391249614380208,"","",""
sample1,PHF1,,,-0.415393333541569,0.000324618460108196,"","",""
sample1,INKA2,,,0.614678381196873,0.000360424102024389,"","",""
sample1,ITGB6,,,-0.510071915540461,0.000331951103471617,"","",""
sample1,PLOD2,,,-1.01636044789635,0.000359199898189021,"","",""
sample1,TOR3A,,,0.723660087757588,0.000421743592682828,"","",""
sample1,ERCC6,,,-0.736070474190325,0.00036728369893057,"","",""
sample1,ETV3,,,-0.379219594899051,0.000357366784175483,"","",""
sample1,RIPOR2,,,1.23484873299993,0.000393840911198635,"","",""
sample1,IL17RD,,,0.804247040804512,0.000440560541548426,"","",""
sample1,RAP1B,,,-0.40081399899138,0.000355436432106255,"","",""
sample1,TRA2B,,,-0.473415463817956,0.000376126850626635,"","",""
sample1,TWF1,,,-0.591384870443965,0.000441612521276024,"","",""
sample1,RSRP1,,,-0.548330019987771,0.000374526500744511,"","",""
sample1,ADGRA1,,,2.06099078815424,0.000456210280889148,"","",""
sample1,FHOD1,,,-0.718661530175066,0.000362879074324894,"","",""
sample1,STARD4,,,-0.995470102348074,0.000453854484644324,"","",""
sample1,FILIP1L,,,-0.888566605189763,0.00036996756502118,"","",""
sample1,NCALD,,,0.910338371067623,0.000379049528388468,"","",""
sample1,C18H2orf88,,,-0.401091044364788,0.000374895248872877,"","",""
sample1,DCTN5,,,0.441070640360427,0.000411201258608783,"","",""
sample1,ZNF608,,,0.937284583661305,0.000414603228098665,"","",""
sample1,JRKL,,,0.592187009787723,0.000458251101588291,"","",""
sample1,SLC38A2,,,-0.575313898624315,0.000396086090071077,"","",""
sample1,ZBTB43,,,-0.614281599390181,0.000402243623619928,"","",""
sample1,SRSF4,,,-0.288587507274463,0.000400085086702277,"","",""
sample1,NCAM1,,,1.58732495131167,0.000430717638051016,"","",""
sample1,TMEM39A,,,-0.605816717595448,0.000530138620435289,"","",""
sample1,LOXL1,,,1.04149300712489,0.000516226962951644,"","",""
sample1,BTD,,,-0.38765430816606,0.000439631832679964,"","",""
sample1,FANCF,,,1.23341039324147,0.000282947534404672,"","",""
sample1,EIF4G3,,,0.474705681481535,0.000421726862495652,"","",""
sample1,NOCT,,,-0.716497387597574,0.000452651474472343,"","",""
sample1,PCID2,,,-0.494389661236653,0.000486063592179901,"","",""
sample1,FLT4,,,1.05603879578191,0.000480909182675959,"","",""
sample1,FAM110B,,,0.512869276145537,0.000447168530901018,"","",""
sample1,MBD2,,,0.347793502896547,0.000496758038576274,"","",""
sample1,ZFP64,,,0.497221985863399,0.000540217910319175,"","",""
sample1,DNAJB4,,,-0.949097573757125,0.000461243716943947,"","",""
sample1,DIMT1,,,-0.543392654605378,0.000561331197291007,"","",""
sample1,SRSF6,,,-0.599625170198626,0.000454858375106564,"","",""
sample1,SLC35F1,,,1.08690199599346,0.000585716435164522,"","",""
sample1,MBD4,,,-0.430007162578812,0.000537584938199688,"","",""
sample1,NAMPT,,,-0.530766083453869,0.000464803360170629,"","",""
sample1,HDAC11,,,-0.584656895732326,0.000463464930793138,"","",""
sample1,PAQR4,,,0.652599941286993,0.000483818825211233,"","",""
sample1,PFKFB3,,,-0.84367424550092,0.000521058802213528,"","",""
sample1,VEGFA,,,-0.734344756111992,0.000484635421771763,"","",""
sample1,SLC25A16,,,-0.591117254573513,0.000609708738767115,"","",""
sample1,FAM200C,,,0.464767985938828,0.000511544015006746,"","",""
sample1,HNRNPA2B1,,,-0.359011064724625,0.00049727677519899,"","",""
sample1,ID3,,,-0.744386941598745,0.000484830092092995,"","",""
sample1,RANBP1,,,-0.557231257732918,0.000614042592810834,"","",""
sample1,PPP1R3D,,,0.601269882792094,0.000576356581670011,"","",""
sample1,CCDC9,,,-0.395115679378007,0.0005397768488759,"","",""
sample1,VIPAS39,,,0.768894921342237,0.000623854853908681,"","",""
sample1,RNF25,,,-0.341587188228996,0.000534103160539208,"","",""
sample1,SOCS7,,,0.515269106935853,0.000520813424074093,"","",""
sample1,ENKD1,,,0.640307269778258,0.000634171297375707,"","",""
sample1,GPRC5C,,,0.699532620407642,0.000543558976704204,"","",""
sample1,CCND1,,,0.609447965259861,0.000504924857997532,"","",""
sample1,CRIP2,,,0.575268059307151,0.000524140494342562,"","",""
sample1,PPP1R26,,,0.649385111792871,0.000566175425293719,"","",""
sample1,PDK4,,,-2.11646931692639,0.000537012090190581,"","",""
sample1,QPCTL,,,0.720484098590721,0.000610569070160635,"","",""
sample1,SLC25A34,,,1.07562971924329,0.000551922398207047,"","",""
sample1,USP36,,,-0.459892706781773,0.000565332832711772,"","",""
sample1,BCOR,,,0.497299914982866,0.000604843714588312,"","",""
sample1,WIZ,,,0.296341253299342,0.000571519603111535,"","",""
sample1,ZSCAN29,,,0.569074984937183,0.000640876345549374,"","",""
sample1,CSNK2A2,,,0.335546615350634,0.000571409203184731,"","",""
sample1,MTHFD1,,,-0.33021977306252,0.000565531430660886,"","",""
sample1,EXOSC3,,,-0.573234263304946,0.000730975524401606,"","",""
sample1,PIK3IP1,,,0.710321928706956,0.000568582081837143,"","",""
sample1,MSX1,,,-0.934017916747243,0.000738124666255072,"","",""
sample1,YWHAQ,,,0.592184724929544,0.000577034928840511,"","",""
sample1,RASL12,,,-0.683250548286084,0.000614105713209459,"","",""
sample1,LPAR5,,,0.944788132150398,0.000774063314195475,"","",""
sample1,DHX36,,,-0.375180735698493,0.00062690329055251,"","",""
sample1,ERO1A,,,-0.340409671122699,0.000621241757145639,"","",""
sample1,BBOF1,,,-0.75967709698501,0.000795123286515887,"","",""
sample1,TPM2,,,0.585582729530342,0.000677388325599114,"","",""
sample1,TPBG,,,1.54582678271407,0.00073728689809117,"","",""
sample1,TMC7,,,-0.824190368191286,0.000825529848654435,"","",""
sample1,PRUNE1,,,0.666404837584491,0.000669879069953473,"","",""
sample1,FBN1,,,0.976831942737824,0.000651641283934467,"","",""
sample1,DUSP7,,,0.556623476563832,0.000687531809275144,"","",""
sample1,SKIL,,,-0.853716979472345,0.000806115396613486,"","",""
sample1,H2BC20,,,0.761641041809702,0.000655931987360642,"","",""
sample1,PBX1,,,0.485187229303578,0.0007626786411938,"","",""
sample1,MYADML2,,,0.689283604648082,0.000715112334384729,"","",""
sample1,TAPT1,,,-0.340065549260061,0.000667366645267964,"","",""
sample1,GPCPD1,,,-0.67384647034251,0.00068051771809738,"","",""
sample1,NPTXR,,,1.11613735019936,0.00084763300826297,"","",""
sample1,NPC1,,,-0.606232342184318,0.000665980429144942,"","",""
sample1,RUNX1T1,,,0.720343173783802,0.000750154547699319,"","",""
sample1,ARF6,,,-0.330033294389044,0.000678504854963952,"","",""
sample1,RAPGEF3,,,-0.54462346040782,0.000703714059597641,"","",""
sample1,ZBTB48,,,-0.49019529305976,0.000795649115480851,"","",""
sample1,TP53I11,,,-0.720098480256233,0.000675613815493826,"","",""
sample1,TENT5C,,,-0.944897416709997,0.000700364728460253,"","",""
sample1,TNFRSF11B,,,1.32770897462032,0.000878616201185298,"","",""
sample1,TMEM242,,,0.775366714599838,0.000823705606252411,"","",""
sample1,WDR93,,,0.856732759784925,0.000857839192264029,"","",""
sample1,BCL2L12,,,-0.560297805381294,0.000825730079249446,"","",""
sample1,CEP97,,,-0.333823881652695,0.000699908513158022,"","",""
sample1,CYP2U1,,,0.402218296534068,0.000777674909587301,"","",""
sample1,ALCAM,,,1.03385663246787,0.000723661315537579,"","",""
sample1,ELOVL3,,,1.01161064054604,0.000951862221270752,"","",""
sample1,NKAIN2,,,-0.805399170805831,0.000735568534760377,"","",""
sample1,SLC16A3,,,-1.08323211475301,0.000790572026154061,"","",""
sample1,MED22,,,0.403762097052149,0.000833778297048432,"","",""
sample1,MIEF1,,,-0.342384958802234,0.000726241805180689,"","",""
sample1,RBM23,,,-0.467461383394906,0.000780378343059666,"","",""
sample1,NAT14,,,0.490676449387693,0.000792073280525451,"","",""
