sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,TEF,,,0.798071797538448,0.000540804502293096,"","",""
sample1,C5H1orf21,,,0.633492954990824,0.000551375294904599,"","",""
sample1,KIAA1755,,,1.14667801104631,0.000666960420868831,"","",""
sample1,USF3,,,0.927091917899735,0.000565380746080562,"","",""
sample1,PGM2L1,,,0.683238877689862,0.000608663490146792,"","",""
sample1,PBX1,,,0.589322689366313,0.000658501168034456,"","",""
sample1,LOXL1,,,1.09602487617227,0.000684894896609201,"","",""
sample1,CCND1,,,0.602745600484657,0.000561909301649977,"","",""
sample1,FRMD5,,,0.726746121853374,0.000566777988431322,"","",""
sample1,C6orf120,,,0.353843541327225,0.000586317116296526,"","",""
sample1,DBI,,,0.676825425707378,0.000683126025327093,"","",""
sample1,AMD1,,,-0.663583405780748,0.000578292631772316,"","",""
sample1,LPAR5,,,0.999912887896919,0.000666141820429846,"","",""
sample1,ETFBKMT,,,0.715904061929523,0.00070760873910299,"","",""
sample1,DGAT2,,,-0.580777521437725,0.000602068431056611,"","",""
sample1,SNORA52,,,-1.30707156346171,0.00039178252610716,"","",""
sample1,WEE1,,,1.10147846681085,0.000719071241764986,"","",""
sample1,EME2,,,-0.749474593256405,0.000730030591560463,"","",""
sample1,SFT2D3,,,0.760498073869663,0.000739442439469381,"","",""
sample1,SUPV3L1,,,-0.475412404572758,0.000674554314055081,"","",""
sample1,SCN1A,,,-1.66003167159121,0.000507998384003627,"","",""
sample1,TOR3A,,,0.739017501717524,0.000761599599717619,"","",""
sample1,NCAM1,,,1.55416485740988,0.000655920226085871,"","",""
sample1,TIGD2,,,0.574747219949995,0.000712939717628523,"","",""
sample1,PIK3C2A,,,-0.614657356451283,0.00068343178145711,"","",""
sample1,TPBG,,,1.71125023616592,0.000687334573392878,"","",""
sample1,VAPB,,,0.294985298267278,0.000633829863813664,"","",""
sample1,RAB21,,,0.342688950146862,0.000634922148074629,"","",""
sample1,WDR93,,,0.943080292167039,0.00073370422552604,"","",""
