"GENENAME","ENSEMBL","ENSEMBL.1","PC1","PC2","PC3","PC4","PC5"
"PTPDC1","ENSECAG00000012044","ENSECAG00000012044",0.00398636121672074,0.00223041024545963,-0.00631146159154167,0.00571075010584704,-0.01191351793454
"WLS","ENSECAG00000012045","ENSECAG00000012045",-0.0110896506714434,0.00604985830959936,0.00723571128077995,-0.00231272612388836,-0.0151678526419488
"","ENSECAG00000012047","ENSECAG00000012047",0.00297116730104875,-0.00943796130230579,0.00381301646529633,-0.00744554837333578,-0.00276555557699669
"DBNL","ENSECAG00000012048","ENSECAG00000012048",0.00574681248929175,-0.00459810394237083,0.00349579045505148,0.00316327052388962,0.000755061008464356
"HLCS","ENSECAG00000012050","ENSECAG00000012050",0.000547416641162283,0.000709596866594162,-0.00297468863683866,-0.000850797353027152,-0.00688486262370422
"ITSN1","ENSECAG00000012054","ENSECAG00000012054",-0.0059115077548677,-0.00108137485731172,-0.00377593313552805,0.00134688934297469,0.000705888071564154
"FLOT2","ENSECAG00000012055","ENSECAG00000012055",0.00156753228080705,-0.00201941694078922,0.00405942292229475,-0.00214172609068176,-0.00573260453566786
"MLXIP","ENSECAG00000012056","ENSECAG00000012056",0.00123051027839349,0.00832954360139871,-0.00271297060757426,0.00297969731569433,-0.000707925249826519
"OPLAH","ENSECAG00000012059","ENSECAG00000012059",0.00690641084480156,0.00132991032614488,0.00217161417258977,-0.000342223342595517,0.00556117674008943
"EFNA5","ENSECAG00000012062","ENSECAG00000012062",-0.0212315722585415,-0.0186944781707339,-0.00324291956405565,-0.0102294589012521,-0.0233291102769257
"FBLN5","ENSECAG00000012066","ENSECAG00000012066",0.0104405009378574,0.00311045095361478,0.000856229948381813,0.00901449085399472,-0.00388550503548459
"MARCHF6","ENSECAG00000012069","ENSECAG00000012069",0.0018719496389827,0.00204336001510953,-0.00255458388123407,-0.00310424232898913,0.00519828063670726
"PPM1M","ENSECAG00000012070","ENSECAG00000012070",0.000600682474023755,-0.001715770831469,0.0046012530623753,0.00194206799441454,-0.00326494904242569
"SRC","ENSECAG00000012072","ENSECAG00000012072",-0.00398749468957865,-0.00260157710231828,-0.0036165031730913,0.00607746528914649,-0.00486777565347936
"WDR44","ENSECAG00000012077","ENSECAG00000012077",-0.00302088741167806,0.00792878479923279,-0.00143921100003994,-0.00168614306683865,-0.00314068980208708
"AHCYL1","ENSECAG00000012080","ENSECAG00000012080",0.00307986460456017,0.00201377963481196,0.00188730549477783,0.00376508603742257,-0.00113383933995214
"MLLT6","ENSECAG00000012082","ENSECAG00000012082",-0.00520455645975568,0.00854400021454827,-0.00851938734920347,0.000691434300496086,0.00414300635486656
"ATP2A3","ENSECAG00000012083","ENSECAG00000012083",-0.00960595405840893,0.000546741245375107,0.000998220464631286,0.014047984691355,-0.00117036861628855
"SWT1","ENSECAG00000012085","ENSECAG00000012085",-0.00468051019404639,0.00729646862522878,-0.0081716070906036,-0.00375494394660149,0.00964089885172488
"NECAB3","ENSECAG00000012086","ENSECAG00000012086",-0.000729224828244193,-0.00378517674942918,0.00480395314095097,0.00678426455679866,0.00499589973185942
"BRD2","ENSECAG00000012089","ENSECAG00000012089",0.00249252713254535,0.00244167170742397,-0.00231048118724402,0.00411920745978427,-0.0026592633975079
"NEURL4","ENSECAG00000012093","ENSECAG00000012093",-0.000594665777053076,-0.00307082036205224,0.00361232171867582,0.000159079600491205,-0.00025167379189649
"SCLY","ENSECAG00000012094","ENSECAG00000012094",-0.00139835735106988,-0.000718722301373445,0.00271844951406633,0.00361959881763956,0.00286445564012501
"AFMID","ENSECAG00000012095","ENSECAG00000012095",0.0157591253584514,-0.0121439818548771,0.00624916937073282,-0.0122853170597164,-0.0226140018443977
"RASSF10","ENSECAG00000012098","ENSECAG00000012098",8.22167379146904e-05,-0.0170414637981732,-0.0285977082913394,0.002308838813787,-0.0177551439282232
"CCDC13","ENSECAG00000012099","ENSECAG00000012099",0.00273561411838126,-0.00475886843566317,0.00635868786719985,-0.0028373599903773,-0.00281541259027332
"DNMT3B","ENSECAG00000012102","ENSECAG00000012102",-0.00929929568829992,0.00404090276188081,-0.00289551822811269,0.0105984162069527,0.000520516241259414
"TNFAIP6","ENSECAG00000012104","ENSECAG00000012104",0.0332212101223605,0.0154562873097004,-0.00712275639865172,0.0464298661496897,-0.0274600797512796
"IGSF9B","ENSECAG00000012105","ENSECAG00000012105",-0.0143936156680824,0.0245075970309902,-0.0203514657316994,-0.00893019097206005,0.00023599951359364
"SMARCA1","ENSECAG00000012106","ENSECAG00000012106",-0.000480137467713643,0.0062662862295661,0.000708739595661717,-0.000289944640157311,-0.00275821588478116
"CDIPT","ENSECAG00000012107","ENSECAG00000012107",0.0012597527355308,-0.000484905170319579,0.00493476682298637,-0.00138591191223624,-0.000398513388043534
"PPP2R1B","ENSECAG00000012108","ENSECAG00000012108",0.00153355514569304,0.00623114351952207,-0.00381190162673577,0.00428649028857148,-0.00205689197222458
"MRPL15","ENSECAG00000012110","ENSECAG00000012110",0.00443380670610632,0.0077380040608996,-0.00284676688050643,-0.00561804268918294,0.00242241219144677
"ACP5","ENSECAG00000012113","ENSECAG00000012113",0.0148148960067662,-0.00710412484791454,-0.00642266490361171,0.0169533241828965,-0.0134778275920148
"SEMA3D","ENSECAG00000012115","ENSECAG00000012115",-0.0239975573362001,0.0282893293815233,0.0214171488408753,0.0119388756162553,-0.0228041399398237
"CARNS1","ENSECAG00000012116","ENSECAG00000012116",-0.000114386864851908,-0.000318592919861698,0.00274469287164075,-0.00472589943866048,-0.00508504621757396
"ARNTL","ENSECAG00000012118","ENSECAG00000012118",0.0128133587765453,0.0039763787367021,-0.00566839036959592,0.000202647308398114,-0.0165244758692849
"C3H4orf36","ENSECAG00000012119","ENSECAG00000012119",-0.00195966009218399,-0.000258157985645647,0.00837190499942434,-0.000714444456837508,-0.00745177451906888
"RAB2A","ENSECAG00000012124","ENSECAG00000012124",0.000853517418564143,-0.00384764862784452,0.00300687305732983,-0.00221819424207906,0.0021381080415645
"RASAL2","ENSECAG00000012126","ENSECAG00000012126",-0.00429338763240608,0.0169159158361281,-0.0112851322984903,-0.00201257788057987,0.0063466178907539
"UVSSA","ENSECAG00000012127","ENSECAG00000012127",-0.00186451687695696,0.00200487237884166,-0.000587922854191866,0.00144938564650906,0.00126137302756589
"CD86","ENSECAG00000012128","ENSECAG00000012128",0.0184961728418621,-0.00189089875091205,-0.00892841229460303,0.0193070588336811,-0.032567225036819
"SNAI3","ENSECAG00000012131","ENSECAG00000012131",0.00142564128153254,0.0099675537262167,0.00422800933029023,0.0151096935489546,0.0312011760874529
"","ENSECAG00000012132","ENSECAG00000012132",-0.000860101834508843,-0.000473191766684717,-0.00386028664226217,0.00220113990535495,0.00156598721389146
"VEGFC","ENSECAG00000012133","ENSECAG00000012133",-0.0159965502590781,-0.0161899328519616,-0.00590275269511814,0.00353652747397283,-0.0015724095254451
"ASNS","ENSECAG00000012134","ENSECAG00000012134",0.0110418136508878,0.011426534973563,-0.00390930933691172,-0.0119758943632904,-0.0126679835256056
"DDB1","ENSECAG00000012136","ENSECAG00000012136",-0.00366906970002026,-0.000453319095963405,-0.000404090575617906,-0.00141611522592895,0.000356677013362115
"FECH","ENSECAG00000012137","ENSECAG00000012137",0.00719519384236155,0.000682836497344822,0.00696631395512413,-0.000487895580381193,0.00129947139769117
"NSUN5","ENSECAG00000012138","ENSECAG00000012138",0.00295004954251584,-0.000744547138187386,-0.000160086319266433,0.00894630425497185,-0.00195573671376327
"PEX14","ENSECAG00000012139","ENSECAG00000012139",0.00164946139140516,0.000519559484488109,0.00606676378071541,-0.00260356439691249,0.000445127291097523
"BMPR1B","ENSECAG00000012140","ENSECAG00000012140",0.00614342008285345,0.00451661403555792,-0.0081344128917754,-0.00596799419257352,0.0064904761577301
"","ENSECAG00000012141","ENSECAG00000012141",-0.000108020252557719,0.00315399793494967,-0.00812050933420738,0.00631965089808723,0.00143953994090903
"CAMKK2","ENSECAG00000012142","ENSECAG00000012142",0.00861590615131096,0.00763132429505908,-0.00148508849169837,0.00175323044752247,0.00275478291747236
"CYFIP1","ENSECAG00000012143","ENSECAG00000012143",0.00049602269673732,-0.002175061419409,0.00295559746410879,7.9186087535003e-05,-0.00097991618368724
"SHROOM2","ENSECAG00000012150","ENSECAG00000012150",0.00100636698735389,0.00812540707188497,-0.00856228168468576,-0.00290018722939563,-0.005862756350875
"CHRDL1","ENSECAG00000012152","ENSECAG00000012152",0.0384069429545879,-0.0120706930927576,-0.0349082737789463,-0.00230931426419286,-0.0108724592698856
"JPH4","ENSECAG00000012153","ENSECAG00000012153",-0.0256486442946358,-0.0147969100317366,-0.0128300145611593,0.0201742533821412,-0.017656568471875
"TRIR","ENSECAG00000012154","ENSECAG00000012154",-6.50357211703468e-06,-0.00782204551470593,0.00665571334427633,0.00165553252359541,-0.00237552181602158
"GAN","ENSECAG00000012155","ENSECAG00000012155",-0.0129754612273609,0.0156538984179726,-0.0260588572134261,0.00494666168822979,0.0025343677030556
"USHBP1","ENSECAG00000012156","ENSECAG00000012156",-0.00400068565563472,0.00109970442696012,0.00289971556023612,0.00153687406114501,0.00349200026867115
"AMT","ENSECAG00000012159","ENSECAG00000012159",0.00431758098048707,-0.0101727946182373,-0.0041116568898014,0.000913701816277832,0.0147168298993443
"CEP170","ENSECAG00000012163","ENSECAG00000012163",-0.00466323361452704,0.00453170523634928,-0.00692881330323049,-0.00275545528544311,0.000948761474295409
"DZIP1L","ENSECAG00000012164","ENSECAG00000012164",0.000499275814970231,0.0149511301962232,-0.00517734607243238,0.0125669281810353,-0.00309584874736406
"LRP1","ENSECAG00000012166","ENSECAG00000012166",0.001857822318479,0.00505002858246685,-0.00709264466379016,0.0149453814417325,-0.000450575335970212
"RCOR1","ENSECAG00000012168","ENSECAG00000012168",-0.00184869507841406,0.00580217475987442,-0.00848056502713272,0.00189747984315792,-0.00465307209968821
"ATP5F1D","ENSECAG00000012169","ENSECAG00000012169",0.00128172093047224,-0.00829705309270684,0.0133455221842048,-0.000207904310656898,-0.00465497240041343
"ERGIC3","ENSECAG00000012171","ENSECAG00000012171",0.0028179253653551,-0.00464517336299285,0.00431547487719268,0.00658009881047847,-0.0012418287915863
"PFKFB3","ENSECAG00000012172","ENSECAG00000012172",0.00978814392687925,0.00481926347139703,-0.00581854614163358,0.0259649064474544,-0.00590690327489388
"SPART","ENSECAG00000012173","ENSECAG00000012173",-0.00252341711666019,0.000294122233880605,-0.00296912821793563,-0.0076401737668729,-0.00157972979638395
"ZCRB1","ENSECAG00000012174","ENSECAG00000012174",0.00798005348468466,-0.0127696611232873,0.00533513977895772,-0.00494099094849714,-0.00489929108743566
"AFTPH","ENSECAG00000012175","ENSECAG00000012175",-0.00155314048253103,0.00270389890777154,-0.00457484737527579,0.000431869701201473,-0.00238488079955131
"SNX6","ENSECAG00000012176","ENSECAG00000012176",0.0046009774496267,-0.00321045287634506,0.0058798648840626,0.00395196573615773,0.00399971897088266
"RGS2","ENSECAG00000012179","ENSECAG00000012179",-0.00530185928575249,-0.00683065821006007,-0.00747746900105257,0.0223387659480363,-0.0228953133619701
"NAGPA","ENSECAG00000012180","ENSECAG00000012180",0.00460255255462578,-0.00422955943948555,0.00297634990359604,0.00497538066234361,0.00152421752835079
"GTF2A2","ENSECAG00000012182","ENSECAG00000012182",0.000906692640176542,-0.00908787316473497,0.00702056055374095,0.00750179028966386,-0.00115919442373948
"HDDC2","ENSECAG00000012184","ENSECAG00000012184",0.0102426233373566,-0.00657384694635967,0.00820274879060013,0.0047227998326838,-0.0124642074187756
"PHLPP2","ENSECAG00000012186","ENSECAG00000012186",-0.00565718653996478,0.0116415298804601,-0.00792656761579665,0.00224436323146226,-0.0014955770012714
"LSMEM2","ENSECAG00000012188","ENSECAG00000012188",-0.00217873977458153,-0.00436222058603125,0.00967699975684113,-0.00626279166315486,-0.00683692201116882
"PDE8B","ENSECAG00000012189","ENSECAG00000012189",-0.00487373775682676,0.00976412651851896,-0.00872034963547922,-0.00901740629373452,-0.00268946869286049
"ARSH","ENSECAG00000012190","ENSECAG00000012190",-0.0173961149955333,0.00228697835807721,0.00368830764125588,0.00946030789580946,0.0223800564644606
"GLYCTK","ENSECAG00000012193","ENSECAG00000012193",-0.00755516127764958,-0.00358054701335059,0.00245805462275,0.00792222476401919,0.00160506736308864
"DDX49","ENSECAG00000012194","ENSECAG00000012194",0.00504666706715728,-0.00592056958244826,0.000317079699172061,0.0102162564596876,0.0014301371677682
"LRRC1","ENSECAG00000012196","ENSECAG00000012196",0.021478153445835,0.00192860351458215,-0.00218687869469964,-0.0111215362729465,-0.00525220234746756
"SPATA2L","ENSECAG00000012197","ENSECAG00000012197",0.00464395211679003,0.00239192202228931,0.000611227088804179,0.0122104173740319,-0.0136353696515924
"ZNF572","ENSECAG00000012206","ENSECAG00000012206",-0.00471051642680697,-0.0019074337212624,-0.000208975152832106,0.0149220954920353,0.0089177043501558
"ENDOV","ENSECAG00000012208","ENSECAG00000012208",0.00234318610418391,0.00359605286150377,0.00597792348727371,0.00857164755628395,-0.00205856352958148
"CAPNS1","ENSECAG00000012210","ENSECAG00000012210",8.39143815386815e-05,-0.00603007994207342,0.00449522818852583,0.00122521950612475,-0.00857010531020598
"LRP1B","ENSECAG00000012212","ENSECAG00000012212",0.0428982968314996,-0.00716148060095213,-0.0262293446682998,-0.032734023111757,-0.0152790198398397
"KLF7","ENSECAG00000012215","ENSECAG00000012215",-0.00934454961260091,0.00962346030146185,-0.00952718514805183,0.00398539391891261,0.00865651455174486
"","ENSECAG00000012218","ENSECAG00000012218",0.00157475599808924,-0.00308061053058128,-0.00264330378295952,0.0133074363218625,-0.00293018510701016
"ITPRID2","ENSECAG00000012220","ENSECAG00000012220",0.00121386805731962,0.00119677140888174,-0.0098775129552767,-0.00474653708301753,0.00262904485415128
"RPS6KB2","ENSECAG00000012221","ENSECAG00000012221",0.000219132120241512,-0.00394174337274354,0.00679504422443987,0.000959081256343425,-0.00354007257762414
"ENTREP2","ENSECAG00000012223","ENSECAG00000012223",-0.00313975035812413,-0.000690586650153908,-0.00309315056400264,0.00148742002369381,0.00188479813672333
"PSMD12","ENSECAG00000012224","ENSECAG00000012224",-0.00394984948196065,0.00372752537662623,0.00203930868164638,-0.00410571158590167,-0.00132948681558821
"CPLANE1","ENSECAG00000012226","ENSECAG00000012226",0.0015193251601396,0.00835848404112275,-0.00835147608322003,-0.00923926549099866,-0.00205773918049732
"MRM2","ENSECAG00000012227","ENSECAG00000012227",-0.00205096810747128,-0.00643122790460204,0.0072450262176628,-0.00214468282100033,0.000102583296964337
"STARD3","ENSECAG00000012228","ENSECAG00000012228",-0.00155260664197199,0.00122408994619391,-0.000575717173185221,0.00199454176127538,-0.004864174310187
"BIRC3","ENSECAG00000012229","ENSECAG00000012229",0.00281772459209739,-2.48992294199323e-05,-0.00807993950137182,-0.00627871910657084,0.00368556386087117
"KAT6B","ENSECAG00000012230","ENSECAG00000012230",-0.0041969009048814,0.00973190874498693,-0.00983602295764078,-0.00102373049931154,0.00144115814644391
"DEK","ENSECAG00000012231","ENSECAG00000012231",0.00212407570564355,-0.00403881270150489,-0.000771407746632462,0.00088110620403575,0.00362066904382762
"BAZ2B","ENSECAG00000012235","ENSECAG00000012235",-0.00128948981626964,0.00265529180521027,-0.00793644476638288,0.00135252759332097,0.0078357696931481
"SLC51B","ENSECAG00000012241","ENSECAG00000012241",0.000453930669824989,-0.0148910711959627,0.00586934484403111,-0.00069112506113188,-0.0025642977222752
"","ENSECAG00000012244","ENSECAG00000012244",-0.00727387707518254,-0.000520729386517733,-0.00331183404458094,-0.0016788246616192,0.0126855890075297
"BCKDHA","ENSECAG00000012246","ENSECAG00000012246",0.00110950370049601,-0.00118920535802451,0.00808257887058091,0.0013060586507203,-0.00101821155989489
"SOX13","ENSECAG00000012249","ENSECAG00000012249",-0.0208225194135445,-0.00252927491384444,-0.00308075584512468,0.0127263271826722,-0.00455877022463558
"SLC17A9","ENSECAG00000012252","ENSECAG00000012252",-0.000932602520181034,0.00922294233853243,-0.000750167780869787,0.0141166133201192,-0.010990974361113
"MTFMT","ENSECAG00000012255","ENSECAG00000012255",-0.00253133396379899,-0.00497448122232012,0.0022220927190114,0.00185675800678019,0.000849283234461202
"SRP68","ENSECAG00000012257","ENSECAG00000012257",-0.00240018454319861,-0.00667589852254725,0.0030866060005357,0.00353252155414373,0.000946817775881383
"FAM118A","ENSECAG00000012260","ENSECAG00000012260",0.00858974927895715,0.0138486106312489,0.01086885880722,0.00142945807182759,-0.000439486212634498
"RNF19B","ENSECAG00000012263","ENSECAG00000012263",-0.00307184887860358,-0.0052121524414602,0.00431025156584091,0.00430470769725901,0.00112809284387387
"TMCC2","ENSECAG00000012264","ENSECAG00000012264",-0.00575022123885962,0.0123702515679764,0.0142008841564862,0.0129642780886006,-0.00596971908317592
"TSTD2","ENSECAG00000012265","ENSECAG00000012265",0.00364532547030023,0.00191055220050188,-0.00300113195197866,0.00361333545329369,0.00549091700026555
"BCCIP","ENSECAG00000012266","ENSECAG00000012266",0.00216166503567697,-0.00871782092357248,0.00727015051567748,0.000236366523680318,-0.00548153248943112
"TM2D2","ENSECAG00000012267","ENSECAG00000012267",-0.000828044481787416,-0.00283368063232455,0.00193840550150881,-0.00154784157705502,-0.00314435305530745
"RAB3GAP1","ENSECAG00000012270","ENSECAG00000012270",0.00165942697933355,0.00368002463642436,-0.00157686210106744,-0.00174662451370236,0.000782167155021561
"","ENSECAG00000012271","ENSECAG00000012271",-0.0118345102375566,0.00563177953023579,-0.00466567280913791,-0.00248158514893151,0.000417246634776941
"UBA6","ENSECAG00000012273","ENSECAG00000012273",0.00768776600796949,0.0105503184015875,-0.00438428108522274,-0.00725210730282843,-0.000987082062910917
"NELFE","ENSECAG00000012274","ENSECAG00000012274",0.00522598195965814,-0.00647866015151978,0.0070256303701628,0.00363218756349356,-0.0041860441556226
"ZNF10","ENSECAG00000012277","ENSECAG00000012277",-0.00591933076311125,5.09531402266472e-05,-0.0121569959771738,-0.00208079121364725,0.00699431781976984
"ELMO2","ENSECAG00000012279","ENSECAG00000012279",-0.000210552760813705,0.00154126338011005,-0.00202139445540712,0.00109074895758366,-0.000659442251183822
"RASSF1","ENSECAG00000012280","ENSECAG00000012280",0.00166060808573203,0.000922169319099971,-0.00527214458887237,0.0131217438405438,-0.0130145183486776
"MPP7","ENSECAG00000012282","ENSECAG00000012282",0.00140812815019756,0.000760507786492942,-0.00377386767978638,-0.00800329054103887,0.00244188558573568
"AGR3","ENSECAG00000012283","ENSECAG00000012283",0.00541897539524529,-0.000885733848981859,-0.00314707696671435,-0.00729255904711739,0.0218168068608307
"DDX52","ENSECAG00000012286","ENSECAG00000012286",-0.00765367378260878,-0.00625384399289991,-0.00280142197093108,0.00477261401784804,0.00116052591911472
"ZSCAN29","ENSECAG00000012289","ENSECAG00000012289",-0.0139384362143215,0.00610608124903709,-0.0110206613082663,-0.00687406174158733,0.0036892493193036
"SRRT","ENSECAG00000012292","ENSECAG00000012292",0.00292309965679492,-0.00126875167372287,-0.00127647862943859,-0.000483684302035244,-0.000143924725587688
"TMEM38A","ENSECAG00000012297","ENSECAG00000012297",0.00589647417990512,0.00932506797569068,0.0152599696154043,-0.00487285917669377,-0.00582906872903752
"ZNF268","ENSECAG00000012298","ENSECAG00000012298",-0.00181266489489674,0.00828864612830538,-0.00819828381601608,0.000748330274304012,0.00468999121233937
"NOTCH4","ENSECAG00000012302","ENSECAG00000012302",-0.000378295348559636,0.00922496621943847,-0.00395912577794053,0.0085111733037935,0.00418242077445659
"ETFDH","ENSECAG00000012304","ENSECAG00000012304",-0.000533938431429258,0.00436704812973029,0.00084628367604897,-0.00390995880363268,0.0051222798221541
"FKBP8","ENSECAG00000012306","ENSECAG00000012306",0.00193142121418751,-0.00440335531413142,0.00971558425745763,-0.00124256662505565,-0.00281215404064812
"SFXN4","ENSECAG00000012309","ENSECAG00000012309",0.00143549940097813,-0.00375291841681587,0.00748792815687613,0.00103598702058872,0.00221778270532797
"DECR2","ENSECAG00000012314","ENSECAG00000012314",-0.00306635140158827,0.000297447577862612,0.00109909788399516,0.00477388996465094,0.00305657139363286
"EVL","ENSECAG00000012315","ENSECAG00000012315",0.00645634200161824,-0.00110241815075152,0.0067498112265259,-5.2823092310959e-05,-0.000150607206300353
"DTWD1","ENSECAG00000012316","ENSECAG00000012316",0.00119456073665754,0.000579344994591247,0.00217091182677458,0.00296266438676959,0.00547382751293057
"EFNB1","ENSECAG00000012319","ENSECAG00000012319",-0.00174695020025767,7.92424528473647e-05,-0.00102214170588809,0.00333283789024092,-0.0066592020025439
"ANXA4","ENSECAG00000012321","ENSECAG00000012321",-0.00431980116545657,-0.0126116656448248,-0.000494179095340924,-0.000420777711718888,-0.00511697790867907
"VILL","ENSECAG00000012325","ENSECAG00000012325",-0.00538819924005861,0.0060379997393907,-0.00372567335323352,-0.00903346079600523,0.0114835288916021
"CD1D","ENSECAG00000012326","ENSECAG00000012326",0.0296345515083656,0.0121019912086125,0.00440447174727083,0.00944959266966271,0.000853095153181208
"IL34","ENSECAG00000012327","ENSECAG00000012327",0.00058118037794198,-0.00340873262041682,0.0103616623639035,0.00591292541535536,0.00173670798598566
"STAT5A","ENSECAG00000012328","ENSECAG00000012328",0.00674898985374764,0.00181971254295786,0.00279647853188432,0.00686448770290801,0.00707531915052857
"PARP9","ENSECAG00000012331","ENSECAG00000012331",0.00279275472602768,0.016036712385129,-0.0109279103890452,-0.00363775857170719,-0.00439632710369083
"MRPS23","ENSECAG00000012333","ENSECAG00000012333",0.00392651504510167,-0.0083125480564209,0.00920108914037354,-0.000786768794156859,-0.000293966772023243
"TMLHE","ENSECAG00000012334","ENSECAG00000012334",-0.00108500227272032,-0.00166530007926578,-0.00478194812093124,-0.00604895836378716,0.00390485493313151
"PLCB4","ENSECAG00000012335","ENSECAG00000012335",-0.0139667545385226,0.00876228714430253,0.00721812340932125,0.003765953319956,-0.00684438966245083
"ARHGAP26","ENSECAG00000012336","ENSECAG00000012336",-0.00113399300425612,0.0160078956182056,-0.00307874563028007,0.00171956294572647,0.00934558002800551
"LMAN2","ENSECAG00000012337","ENSECAG00000012337",0.00383833737923946,-0.00432341029153174,0.00334922350064227,0.00301780527222058,-0.00312733145049659
"URB2","ENSECAG00000012338","ENSECAG00000012338",0.0023765854961854,0.0102160353808114,-0.00540393582000435,-0.00482359284456722,-0.00519503527118645
"","ENSECAG00000012339","ENSECAG00000012339",-0.00399769476917703,0.00587566035780125,-0.00587704188445691,0.000813559291772004,0.000696402545978484
"PTPRU","ENSECAG00000012344","ENSECAG00000012344",-0.000965544215453191,-0.00464054033332198,-0.00704135256497883,0.00211403195829548,-0.0103977381979292
"EFNB2","ENSECAG00000012348","ENSECAG00000012348",-0.01824947319506,-0.0038328388583964,-0.0141132525794508,0.00862565170142819,-0.00371634028680781
"FCSK","ENSECAG00000012351","ENSECAG00000012351",-0.00462339045528092,-0.000245230097562803,0.000742521625058018,0.0052205162458082,-0.00265337679746277
"TRMT10A","ENSECAG00000012352","ENSECAG00000012352",-0.00715366121158955,0.00432719726929798,-0.00120832407319177,0.00341747447995737,0.00528696957853029
"ZKSCAN5","ENSECAG00000012353","ENSECAG00000012353",0.000670231693345538,0.000954728200337151,0.000195615032709046,-0.0040085120012121,0.00304586874681906
"LMLN","ENSECAG00000012354","ENSECAG00000012354",0.00127669171130755,-0.0106069335059588,0.00594120412206856,0.00893613411551707,-0.000252083266500775
"RALY","ENSECAG00000012357","ENSECAG00000012357",-0.0023899139767576,-0.000161078617976376,0.00280666380989291,0.00585531863935007,0.000862217328900389
"C7","ENSECAG00000012362","ENSECAG00000012362",0.00842460539585533,0.00366362872001326,-0.00538842305188996,0.0138537774170904,0.00158692883519135
"VDAC1","ENSECAG00000012365","ENSECAG00000012365",0.00154453595088512,-0.00139040596468895,0.00791564403502916,-0.00323590672852291,-0.00147232856880607
"ZNF385D","ENSECAG00000012368","ENSECAG00000012368",0.000156282971016798,0.0053439972472722,0.00256049373903874,-0.0018818799653141,-0.0183976147135885
"SPNS1","ENSECAG00000012372","ENSECAG00000012372",0.00382159780010058,0.000331220478112094,0.00402115418710441,-0.000653100760456513,-0.00323750387938346
"HTRA4","ENSECAG00000012377","ENSECAG00000012377",0.00297144156584497,-0.00384611092474518,0.00857202425141193,0.000502510441316704,0.00255052225239678
"NDUFAF1","ENSECAG00000012378","ENSECAG00000012378",0.000931642538480298,-0.00416165971278728,0.00756945054156649,-0.00634181950482095,-0.00229340908364881
"RABGAP1L","ENSECAG00000012380","ENSECAG00000012380",0.00623004450369127,0.00559455238735254,-0.000149771644254722,-0.00193893728638994,0.00922796642742773
"ATE1","ENSECAG00000012383","ENSECAG00000012383",-0.00397750822940296,0.00268844635458514,-0.00563203579271426,-0.00405852669608705,-0.00424391219167108
"TRMT2A","ENSECAG00000012384","ENSECAG00000012384",0.00542657889996136,-0.00246388973913734,0.00531007455454758,0.00656349513073126,-0.000447911687182594
"SELENOS","ENSECAG00000012386","ENSECAG00000012386",0.00364639511713611,-0.00188356455504235,0.00099232206251697,0.000498043418780938,0.00213919227231852
"GALNT5","ENSECAG00000012388","ENSECAG00000012388",-0.0183832416167527,0.00620293919516726,-0.0149739692443363,-0.00213186997018572,0.00398868464063469
"BSG","ENSECAG00000012389","ENSECAG00000012389",0.00179370913041162,-0.00601087056979883,0.00691613682426638,0.00181311275066035,0.00190536486646661
"B4GALT1","ENSECAG00000012393","ENSECAG00000012393",0.00277319371451934,0.0071146194536253,-0.00218632454627802,0.00114799273562225,-0.00668567133105376
"S100B","ENSECAG00000012395","ENSECAG00000012395",0.0106265846291476,-0.0117889456060331,-0.021877307230044,0.0155733223696791,0.0100887687361233
"EOGT","ENSECAG00000012398","ENSECAG00000012398",-0.00314851365860835,0.0037435374767021,-8.30248021344566e-05,-0.00361893127098915,-0.00616588506118427
"SUB1","ENSECAG00000012399","ENSECAG00000012399",0.00245715947259989,0.000299804430808982,0.00166105247029157,-0.00475631422120591,-0.000760287465582878
"TMEM97","ENSECAG00000012404","ENSECAG00000012404",0.00738679717380496,0.00222698194540395,0.00317896919456989,0.00255616512565871,0.00176548615397221
"PRMT2","ENSECAG00000012406","ENSECAG00000012406",0.00310258284711809,-0.007071604912967,0.00142845921422653,0.00341966381126616,-0.000360831907139903
"SAR1B","ENSECAG00000012409","ENSECAG00000012409",-0.000866468459886562,0.00311646218156579,-0.00200939756839112,-0.00572055876405202,-0.00393536014912075
"PNPLA2","ENSECAG00000012411","ENSECAG00000012411",0.00233410968573115,0.00126399738936857,0.0089651073721862,-0.0127810584360565,-0.00515670842509545
"APEH","ENSECAG00000012420","ENSECAG00000012420",0.0029586894728378,-0.00139839838192308,0.0046602313393072,-0.00566981153653542,-0.000179955592107898
"SYCE1","ENSECAG00000012421","ENSECAG00000012421",0.00325904514380355,0.0023470075561263,0.015280069970074,0.0118198711012057,-0.000810602330287111
"HOXB2","ENSECAG00000012423","ENSECAG00000012423",0.00704073310518192,0.00560266609470798,0.00519425324139458,0.012017168883501,-0.00880618634108635
"","ENSECAG00000012425","ENSECAG00000012425",0.0126591114669166,0.0113999514257803,0.00348277661826276,0.0196492319266936,0.00529764798129933
"BACE1","ENSECAG00000012427","ENSECAG00000012427",-0.00210649370496133,0.00185335755406939,-0.00146706919382931,-0.00628402759758285,-0.00301015317043166
"ZNF354A","ENSECAG00000012431","ENSECAG00000012431",0.00428827502217676,-0.00157821312804082,-0.00320417920343822,-0.000362560327431804,0.00700305591398412
"FAM177A1","ENSECAG00000012435","ENSECAG00000012435",-0.00184995346954814,-0.00267819021275351,0.00117003681326274,-0.006340507980263,-0.00564328020235233
