"GENENAME","ENSEMBL","ENSEMBL.1","PC1","PC2","PC3","PC4","PC5"
"PLEKHG3","ENSECAG00000006117","ENSECAG00000006117",0.00329108363623265,-0.000759534881370354,0.0036037464930041,-0.000868746621166037,0.000874334599770595
"TRAPPC4","ENSECAG00000006122","ENSECAG00000006122",0.00162924252380848,-0.00084646550764241,0.00780366623932483,-0.00281231323709823,-0.00299538656209532
"SBNO1","ENSECAG00000006127","ENSECAG00000006127",0.000201824167314798,0.00156231874142779,0.0003713502247773,0.000812951096886205,0.00369647026572496
"NUP62","ENSECAG00000006129","ENSECAG00000006129",0.00129808262318549,0.0019767619907425,0.00023264827401699,0.00134123700362355,0.000604315844359014
"NUP188","ENSECAG00000006134","ENSECAG00000006134",0.005153481272406,0.00176870709140293,-0.00427609194494452,0.0019631307835929,0.00295779419417202
"CCDC106","ENSECAG00000006135","ENSECAG00000006135",0.00164496953744261,-0.00496472743011592,0.000270686088550726,0.00392007289617435,0.00098414673259554
"AIMP1","ENSECAG00000006138","ENSECAG00000006138",0.000626227619173039,-0.00129330844080011,0.000994405004349199,-0.00831651081550405,-0.000816781072165064
"METTL18","ENSECAG00000006141","ENSECAG00000006141",0.000327559732328734,0.0042121370974611,-0.0009367152053188,-0.00417670900852372,0.00530425212713213
"C5AR1","ENSECAG00000006153","ENSECAG00000006153",0.00383346011640347,-0.00752907135341941,0.00589007018199483,-0.00528116838780557,-0.0121912214569303
"GRINA","ENSECAG00000006162","ENSECAG00000006162",0.00165835071500097,-0.000373624005153788,0.00379406033557865,-0.00674143905456471,0.00273716513848285
"RRM2B","ENSECAG00000006166","ENSECAG00000006166",-0.004115863818537,0.0071973677704994,0.00833193230334148,-0.00105493368530888,-0.000980722859144466
"PGBD5","ENSECAG00000006175","ENSECAG00000006175",-0.0153127177972279,0.0239339408321706,0.0269158359010928,-0.00533919202186633,-0.01679422623679
"CNTFR","ENSECAG00000006176","ENSECAG00000006176",-0.014136425922027,-0.00345823672685438,-0.00552487402001775,0.00556562714164656,-0.0039507564493067
"TIE1","ENSECAG00000006177","ENSECAG00000006177",0.00631744689276849,0.00235858612500697,-0.00378845827600757,0.00803165058293246,-0.00208026127218392
"TRH","ENSECAG00000006178","ENSECAG00000006178",-0.00343717013710215,0.0325836293643122,-0.0195625487888584,-0.00115232818943617,-0.049886688829544
"MCU","ENSECAG00000006181","ENSECAG00000006181",-0.000322108556059924,0.00120040667500709,-0.000573279717281095,-0.00438196679904267,0.00238293308011083
"COQ5","ENSECAG00000006182","ENSECAG00000006182",0.00560285983110848,-0.00406963301589479,0.00025251908955152,-0.00393281969089439,-0.00255192468813476
"RILPL1","ENSECAG00000006191","ENSECAG00000006191",0.00164611258224693,-0.00693870587469231,0.0052281418334798,-0.00607378252288702,-0.00394272145974286
"FUCA2","ENSECAG00000006197","ENSECAG00000006197",-0.00253470252823375,-0.000792444999635178,0.00895026712799745,0.0113385320823207,0.00235862752345292
"RAP1A","ENSECAG00000006203","ENSECAG00000006203",-0.00184981407610882,0.00204473158881558,0.00504962834595949,-0.00484682943682434,-0.000375408049626685
"CD7","ENSECAG00000006205","ENSECAG00000006205",0.00855346774513468,0.00979412633090238,-0.00148399247279505,0.00693742649978767,0.00843780996068796
"NCOA4","ENSECAG00000006210","ENSECAG00000006210",-0.00210950394352741,-0.00130691245340959,0.00186801143555092,-0.0113264434175855,-0.0028828008468846
"TRIM21","ENSECAG00000006211","ENSECAG00000006211",0.00289877201342525,-0.00819449917589876,-0.00486790626729871,0.00357880761056388,0.00895424224947927
"PDK1","ENSECAG00000006213","ENSECAG00000006213",-0.000216660783220897,-0.00542957830270647,0.000835388147663474,-0.00151093218991121,0.00347559577945827
"KIAA2026","ENSECAG00000006216","ENSECAG00000006216",-0.0010563607638531,-0.00277440897133947,6.12496028009285e-05,-0.000158766344716636,-0.000726220515275842
"C5AR2","ENSECAG00000006218","ENSECAG00000006218",0.0108283433083198,0.00600564122238213,0.0236960812643981,-0.015116551807982,-0.0080459075654364
"RAB2B","ENSECAG00000006219","ENSECAG00000006219",-0.000928238987844123,-0.00599625410452857,-0.000233916965179043,0.000206696254507067,-0.000735250478519054
"MYLK4","ENSECAG00000006224","ENSECAG00000006224",0.0219692512538677,0.00659658178051028,-0.0134618850556424,0.0120063065597555,0.008898327851909
"ZNF135","ENSECAG00000006230","ENSECAG00000006230",0.00258097351745992,0.00788876624430736,0.000561171989666076,0.00585554723310121,0.0101873249985658
"NUP155","ENSECAG00000006239","ENSECAG00000006239",-4.120540875161e-05,0.00478946430124612,-0.00632618858734101,-0.000906089402701841,-0.000655480253398904
"RANBP6","ENSECAG00000006243","ENSECAG00000006243",0.000173918756814914,0.00277259781631895,0.00349569255657424,0.00169659806292653,0.00698987005274733
"BAG5","ENSECAG00000006244","ENSECAG00000006244",0.000913409462877953,0.00234349460536767,-0.000959685172959152,0.00387030669198439,0.000298958515938023
"PUSL1","ENSECAG00000006248","ENSECAG00000006248",0.00336235257030737,0.000272839103301669,0.00747610431987122,-0.00729373730118772,0.00184949726192552
"AFF3","ENSECAG00000006249","ENSECAG00000006249",0.00370614614290249,-0.00102331760334452,-0.0109755222420264,0.00890132580802441,0.00313018186752739
"CLEC3B","ENSECAG00000006251","ENSECAG00000006251",-0.00110421713879819,0.00573928391287312,-0.00527988460987152,0.00693921020722593,0.0041671456442681
"NR1D1","ENSECAG00000006267","ENSECAG00000006267",0.00357963879434813,0.0481161811387487,-0.0111828635723123,0.00510194706024708,0.0138327153931856
"CCDC6","ENSECAG00000006268","ENSECAG00000006268",-0.00453486102861731,-0.00468217619069838,-0.00226893430624918,0.00145403455292144,0.00512944369220807
"SHISAL1","ENSECAG00000006269","ENSECAG00000006269",0.00845651677854335,0.00564971689454016,0.0340153276848692,0.0161148826085655,0.0255191863991313
"PPIC","ENSECAG00000006273","ENSECAG00000006273",0.00319107641154644,-0.000811670140268244,0.00449102966591945,0.00405662091616265,0.00563088778616459
"LPIN2","ENSECAG00000006280","ENSECAG00000006280",-0.000965911960918372,-0.00111758683525603,-0.000491101180476651,0.00392242837637465,-0.00536431764156086
"PARP11","ENSECAG00000006287","ENSECAG00000006287",-0.00296451337859376,0.0038706682926236,0.000850888551589975,0.00187401777764995,0.00440034252805821
"SIK1","ENSECAG00000006288","ENSECAG00000006288",-0.00786285391003118,-0.019921814254762,-0.0126860127558312,-0.00812191831503564,-0.0364135821143452
"NCOR1","ENSECAG00000006289","ENSECAG00000006289",-0.00086155822598508,0.00396773416596938,-0.000582079683783224,0.000228316947772134,-0.000263396644972309
"TGM2","ENSECAG00000006290","ENSECAG00000006290",0.0034385700530186,-0.000337597583530717,0.0131115621732156,-0.00852844849545826,0.00407396051284796
"KLHDC3","ENSECAG00000006293","ENSECAG00000006293",0.00741740719453224,0.00382420539078863,-0.0059702166142603,-0.000839240730562552,0.000972876350216971
"FUT11","ENSECAG00000006300","ENSECAG00000006300",0.00301729717537336,0.00138010124396715,0.00273736026283889,-0.00235996774922989,-0.00124445527675142
"METTL4","ENSECAG00000006301","ENSECAG00000006301",-0.00236549887644839,-0.000649686976788989,-0.00463810072823516,0.00295788973271435,0.0114295674629293
"SLC25A29","ENSECAG00000006302","ENSECAG00000006302",0.00204098273992459,-0.00929739636023218,-0.0054091978018665,-0.00180886572024993,0.00228520317663383
"KIF6","ENSECAG00000006304","ENSECAG00000006304",-0.0271697823895081,-0.00439599868947396,0.0316077328857457,-0.0165990192755854,-0.0192878975656197
"TTC21A","ENSECAG00000006305","ENSECAG00000006305",-0.00893033646770124,0.00672952489177647,-0.00861669307621898,0.0010559155356793,0.0153126223537187
"SLC38A5","ENSECAG00000006306","ENSECAG00000006306",-0.00317450103820554,0.00223205470401582,-0.00142940153321002,-0.00899970229133164,0.0064030601309277
"","ENSECAG00000006312","ENSECAG00000006312",0.00109097670461364,0.000373892302359505,0.0047869619224167,-0.00210183099170613,-0.00222324104843677
"XYLT1","ENSECAG00000006315","ENSECAG00000006315",-0.0131247952569446,-0.0046455227535712,-0.00480540927957936,-0.014664562030519,0.00305971877351704
"GOLPH3","ENSECAG00000006321","ENSECAG00000006321",-0.0013220474481934,-0.000844807650777052,0.00312144638922725,-0.00283479878302632,-0.00162694416237011
"CLOCK","ENSECAG00000006331","ENSECAG00000006331",-0.0027421692294627,0.00722303451003643,0.000881853110106109,0.00364442597075699,-0.00498007605087771
"IBA57","ENSECAG00000006335","ENSECAG00000006335",0.00275642992148604,-0.00542388613907452,0.00375245754091202,0.00028255240823207,0.000773557879693681
"ANKH","ENSECAG00000006338","ENSECAG00000006338",-0.0020310967919521,0.00271440367478962,0.00278038321918117,-0.00513776795674497,0.0010252625908966
"GEMIN4","ENSECAG00000006339","ENSECAG00000006339",0.00147183121397514,0.00771782738729207,-0.00929995642489606,0.00812028954056129,-0.00957376745668185
"L3MBTL3","ENSECAG00000006343","ENSECAG00000006343",0.00456925569025931,-0.00630757190733448,-0.00667678690463057,0.00140365000107948,-0.00326360821592515
"","ENSECAG00000006349","ENSECAG00000006349",0.00440870237442759,0.0111030881126205,7.11684550296273e-05,0.00611573801028863,0.00495158198946712
"GAPT","ENSECAG00000006350","ENSECAG00000006350",0.0101599446519351,-0.00721520518973341,0.00167623354896473,0.00105382457369613,0.00521502813456213
"APIP","ENSECAG00000006357","ENSECAG00000006357",0.00198351333274633,-0.00648749203116422,0.00591700066465729,-0.000533446308619305,-0.00592051716533367
"ETAA1","ENSECAG00000006358","ENSECAG00000006358",0.00872560504492653,0.00731139462615517,0.00270380766593027,0.00926223956707504,0.00952704593655592
"PDP2","ENSECAG00000006359","ENSECAG00000006359",0.00309341658277083,0.0040342371071065,0.00419996459176371,0.0104737434152001,0.0108835764444327
"RNF41","ENSECAG00000006364","ENSECAG00000006364",-0.0054446133415752,0.0049486430741541,0.000474134684311065,-0.00541349978288551,-0.00469282067440019
"","ENSECAG00000006365","ENSECAG00000006365",-0.00458875946557055,0.00179299786810751,-0.00739893617975747,0.00655005552759412,-0.00222212585512965
"MAF1","ENSECAG00000006366","ENSECAG00000006366",-0.00215782326808325,-0.00320827439617155,-0.00038886494479292,-0.00320442444812895,0.00360208338122358
"SEC16A","ENSECAG00000006377","ENSECAG00000006377",-0.00138483044548218,-0.0017366072111251,-0.00153831400129825,-0.00137135985227051,8.32876968309765e-05
"NIPA2","ENSECAG00000006379","ENSECAG00000006379",-0.000580132670581707,0.00214204087025429,0.0032871244997524,-0.00467759793858559,-0.000375346120659451
"","ENSECAG00000006380","ENSECAG00000006380",0.00404001770001935,-0.00166246565545444,-0.00097575527488576,0.00592892738531832,-0.00111911058330794
"WDR38","ENSECAG00000006383","ENSECAG00000006383",0.00834581746518135,-0.00409247256422187,0.0149236241245035,-0.00502873104166999,-0.00330472965319417
"SEC63","ENSECAG00000006392","ENSECAG00000006392",0.000175124065367932,-0.00293795604753308,-0.00151966556762977,0.00187970871963898,-0.00493308396601881
"TOX4","ENSECAG00000006400","ENSECAG00000006400",-0.0010185546138852,0.00142588952978493,-0.000367680216200327,-0.00538409460149389,-0.00108964804238168
"MIEF1","ENSECAG00000006403","ENSECAG00000006403",-0.00321978226593963,-0.000298298146661599,0.00150846036067925,-0.00353841863661516,-0.00392389866040993
"PPP2R5D","ENSECAG00000006405","ENSECAG00000006405",-0.00166360343642431,0.00256866965514501,0.0026285547949769,0.000809016634024288,0.00609836906037024
"B3GNT9","ENSECAG00000006409","ENSECAG00000006409",-0.00442250308522793,-0.00102128292979575,-0.00188824463337108,0.00354280341217006,0.00698041902977201
"","ENSECAG00000006410","ENSECAG00000006410",-0.00329821734573534,0.0187182116007694,0.00437267096003373,0.00731180862121739,-0.00329879938081223
"","ENSECAG00000006414","ENSECAG00000006414",0.00854526947141876,-0.0140622509168663,0.0104881187271234,0.00267183090142117,-0.00678164213040635
"EVC","ENSECAG00000006416","ENSECAG00000006416",-0.00741109695501871,-0.00263919564191109,-0.00178536882553859,-0.00253040792783809,0.00633257166794776
"C2CD2","ENSECAG00000006419","ENSECAG00000006419",0.000690828768101034,-0.00270553086928906,0.00156248679088275,-0.00170258097005362,0.00444403508521051
"SYNDIG1","ENSECAG00000006421","ENSECAG00000006421",-0.00375063173493372,0.00384070435753369,0.0109237193873264,0.00318152843379435,0.00297789143597157
"SNAPC3","ENSECAG00000006422","ENSECAG00000006422",0.00231127125485992,0.000633290478154094,-0.000572976316355132,0.00119276249096226,-0.00250426598967796
"ARMC6","ENSECAG00000006428","ENSECAG00000006428",0.00228508689941949,0.00120023411259125,-0.00034966773318282,-0.000339163440540985,-0.00531801718486904
"ANXA5","ENSECAG00000006429","ENSECAG00000006429",0.000808950585387398,-0.00406698445951116,0.0030170025869274,1.72711570778438e-05,-0.00180021271143414
"RPS10","ENSECAG00000006430","ENSECAG00000006430",-0.00223288908433852,-1.92814417967439e-05,0.00162748113127896,-0.00464477752022837,1.33079548755082e-05
"THAP11","ENSECAG00000006431","ENSECAG00000006431",0.00188468025423154,0.00298242744339798,0.00323398089694602,-0.00020672988639797,0.00530254399726889
"COQ10B","ENSECAG00000006436","ENSECAG00000006436",-0.0049665214862083,0.000932336514363829,0.00651391453896456,-0.00041077635276491,-0.0211791411560742
"VPS53","ENSECAG00000006437","ENSECAG00000006437",-2.58992023296397e-06,-0.0014485878850834,-0.0027324406311471,-0.00157809845987677,0.00262008747653102
"ADAM9","ENSECAG00000006442","ENSECAG00000006442",-0.00359638639965087,-0.00203251613296177,0.00106493574656965,-0.00077222528390025,-0.00510894791744535
"RAB21","ENSECAG00000006443","ENSECAG00000006443",-0.00116996258014455,0.00469563262100922,0.00642675588835482,0.00107882445781099,-0.00434050994765561
"CDCA4","ENSECAG00000006445","ENSECAG00000006445",-0.00390570897142667,0.00284639744924007,-0.000375792479175825,-0.000572455237536216,0.0147916425177125
"SLC9A9","ENSECAG00000006450","ENSECAG00000006450",0.0146513350587358,0.00307035926654911,-0.019299904038886,0.00788389691385606,0.0157809985540679
"DDX28","ENSECAG00000006451","ENSECAG00000006451",0.00331926881741904,-0.00119499201374101,0.00261695531655786,-0.00457377206044706,0.00202811276433597
"YWHAG","ENSECAG00000006452","ENSECAG00000006452",0.00579219167901714,0.000843257021349999,0.00418489261543627,0.0025878365229837,-0.00133221239450616
"NAB2","ENSECAG00000006453","ENSECAG00000006453",-0.0114658404862893,0.00904365699749854,-0.00782232609825699,0.0161263931866818,-0.00913006373430976
"ZRSR2","ENSECAG00000006454","ENSECAG00000006454",0.00230606405307339,-0.0026219882850889,-0.00104355184251113,0.00105438115861179,-0.00348277380674628
"CYP51A1","ENSECAG00000006455","ENSECAG00000006455",-0.00480710045541252,0.0070227725481997,-0.000278480172641622,-0.0118020786622537,-0.00995410186494062
"IL17B","ENSECAG00000006456","ENSECAG00000006456",0.000998960358563884,-0.0210649300632173,0.00979752222610695,-0.0283446049846398,0.0060418473084198
"DNHD1","ENSECAG00000006457","ENSECAG00000006457",0.00314046890358917,0.00649776211407376,-0.019299707341055,0.00398290696618569,-0.0121020635531853
"TAF13","ENSECAG00000006458","ENSECAG00000006458",0.00163363720991289,0.00388938150176666,0.00442622397089804,-0.000404974044832153,-0.00349768993453939
"CLDN4","ENSECAG00000006466","ENSECAG00000006466",-0.0439295466792712,0.0136441794224068,-0.0334374708275481,-0.0678753666490631,0.0235086919483351
"TXNL4A","ENSECAG00000006468","ENSECAG00000006468",0.00256923621780214,0.00780052793563385,0.00202714473094021,-0.00531111171288655,0.00488120914569019
"EIF1AX","ENSECAG00000006469","ENSECAG00000006469",-0.000979409464173878,0.00540202165653647,0.000862199264551824,0.000989925519277914,-0.00243999162031427
"STEAP3","ENSECAG00000006470","ENSECAG00000006470",0.00672174532008485,-0.000542452242648112,-0.0117926911457334,0.00414029969384803,0.009750441251682
"EIF4E","ENSECAG00000006472","ENSECAG00000006472",-0.00243003046802873,0.00189589934174731,0.00466369860273038,-0.000594771954101993,-0.00585585573436011
"LGALS3","ENSECAG00000006474","ENSECAG00000006474",-0.00901810114646395,-0.000766624572886087,0.0012932545640976,0.0104827057775663,-0.0013686714146976
"LRRC8D","ENSECAG00000006476","ENSECAG00000006476",-0.0129529019712298,0.000740687742252547,0.00972289965528904,0.00260583857926425,-0.0030409044964479
"WWP2","ENSECAG00000006481","ENSECAG00000006481",-0.000102672644415019,0.00397416800582167,0.00457398848459907,0.0009986762167053,0.00671792997704737
"SFMBT1","ENSECAG00000006486","ENSECAG00000006486",0.00317335585229259,0.00334590914434641,-0.00571843691055898,-0.00325963694388183,0.000805812354030507
"","ENSECAG00000006491","ENSECAG00000006491",0.000786937074392876,0.00360310161795185,0.00302070145882436,-0.00475677384513501,-0.00252692257873924
"","ENSECAG00000006493","ENSECAG00000006493",0.000233531313723214,-0.00211578672538861,-0.00825836616996172,-0.00751121768713789,0.0113252979451124
"SETD9","ENSECAG00000006497","ENSECAG00000006497",-0.00181417717558685,0.00196460188821257,0.000758136497347988,-0.00235090832107035,6.42091638711082e-05
"ADAMTS5","ENSECAG00000006500","ENSECAG00000006500",0.00636896102043211,-0.00326036091666657,-0.0031999394865693,0.00474017620824987,0.00258151620669392
"FJX1","ENSECAG00000006501","ENSECAG00000006501",-0.00236379646954662,-0.00519931107076179,0.00141652861486977,0.0119048179447654,-0.00831084732875919
"VPS28","ENSECAG00000006505","ENSECAG00000006505",0.00227087074081032,-2.02479545865799e-05,-0.000280652551612114,-0.00431561395826365,-0.000109961197515827
"LY6D","ENSECAG00000006509","ENSECAG00000006509",-0.00013922360417222,0.00551499043620775,0.00292709272657256,0.0011390901865092,-0.00193940378946483
"PMP2","ENSECAG00000006510","ENSECAG00000006510",0.00572392399789801,-0.00851659104295562,0.0032246517855061,-0.00949915576509384,-0.0151772888246989
"SLC39A10","ENSECAG00000006518","ENSECAG00000006518",-0.00172893369894169,5.31489303603482e-07,-0.00326500661535064,0.0069141744142519,0.00302675882051058
"SMG6","ENSECAG00000006519","ENSECAG00000006519",0.000784052297202019,-0.000529841496779886,-0.00118644197462663,0.00183712809237359,0.00286071302962589
"CENPJ","ENSECAG00000006526","ENSECAG00000006526",-0.000848058684885493,0.00245402296824549,-0.00392302945760502,0.0106925406253108,0.00275567721101365
"LDOC1","ENSECAG00000006527","ENSECAG00000006527",0.000747950570554303,-0.00186159458039359,0.00756921819389957,-0.00183392348486294,-0.00117789833896782
"EXOSC7","ENSECAG00000006539","ENSECAG00000006539",-0.00238773617650936,-0.0050425572295645,-0.00454433129780526,-0.00112836201195411,-0.00560933028656717
"ELK4","ENSECAG00000006540","ENSECAG00000006540",0.000143546278917323,0.00317504399917097,-0.00307440630731094,0.00406562584718733,-0.00224473043111223
"ZBED5","ENSECAG00000006542","ENSECAG00000006542",0.00457654984632303,0.000966045121886369,-0.00733136827299962,0.00270559700110478,-0.00144072244366348
"FAM168A","ENSECAG00000006543","ENSECAG00000006543",-0.00499301301402643,0.00486997987036148,-0.00352658325076885,0.00450432993116922,0.0031453516388436
"MGA","ENSECAG00000006544","ENSECAG00000006544",-0.00233462659481158,0.0089125653038368,-0.0123580723658624,0.00734207674293753,0.00627493145779886
"NSFL1C","ENSECAG00000006545","ENSECAG00000006545",0.00156077681490394,-0.00238286472701517,0.00325692416766239,-0.00460858121953479,-0.00193459465485555
"ZNF521","ENSECAG00000006546","ENSECAG00000006546",-0.0145429958161449,0.00532185801392696,-0.0103483521722733,0.00581909256123201,0.000633450969375839
"SETD1B","ENSECAG00000006549","ENSECAG00000006549",0.00246443311496671,0.00837851721893296,-0.00765357754915853,0.00161152505261519,0.00559715419539243
"PRRG4","ENSECAG00000006554","ENSECAG00000006554",0.000268291791571656,0.00349657651473629,-0.00631702685531469,0.0161636551747845,-0.0115494443309318
"RIC1","ENSECAG00000006558","ENSECAG00000006558",-0.00340228269465694,-0.00617541728604891,-0.0049889113231539,0.00917042459440529,-0.0075432650352295
"PPTC7","ENSECAG00000006568","ENSECAG00000006568",0.00853280454774144,0.00854257134669456,-0.00104265874050562,0.00327453902428573,-0.00144306436175112
"CMTR2","ENSECAG00000006573","ENSECAG00000006573",-0.00260261709681311,-0.000291412449959459,-0.00113181722100163,0.000960059093924422,0.0101263256378829
"WDR3","ENSECAG00000006575","ENSECAG00000006575",-0.00111029040331303,-0.00210032312837339,-0.000283023898940246,-0.00221573060563027,0.00190326421374599
"TBCK","ENSECAG00000006577","ENSECAG00000006577",0.000861204437447153,-0.00392859464349365,-0.00259949568828351,-0.00221134634967466,0.00713475125857035
"HAGHL","ENSECAG00000006582","ENSECAG00000006582",0.00528262537261476,-0.0011193191749766,-0.000361359613936737,-0.00237720212146029,0.000468085420389791
"DGAT2L6","ENSECAG00000006583","ENSECAG00000006583",-0.00108376703648377,0.00226636672721833,-0.00992204762119346,0.0139576345471311,-0.00382305736119104
"RWDD1","ENSECAG00000006587","ENSECAG00000006587",0.00526107968248539,0.00202968193655755,0.00388246115581559,-0.0034785323093167,-0.00327163618011012
"CHUK","ENSECAG00000006588","ENSECAG00000006588",0.00102623364945324,-0.00330892088844341,-0.00150037636985244,-0.00103198567395626,-0.00435232201716061
"ERCC3","ENSECAG00000006589","ENSECAG00000006589",-0.000171977048319452,-0.00387542681648525,-0.00791487110878876,0.0052258152462998,0.00326096425656527
"C26H21orf62","ENSECAG00000006590","ENSECAG00000006590",-0.00704780956873755,-0.00937889712762146,-0.0179148803268488,0.0137111612963246,-0.00777093987477933
"ATG9B","ENSECAG00000006591","ENSECAG00000006591",-0.00340375297267626,0.000275107915357979,-0.00493207076446925,-0.00506120413807097,0.00873406661564035
"BID","ENSECAG00000006592","ENSECAG00000006592",-0.00139919651455628,0.00324355969668668,-0.00310008183054444,-0.001046698484098,0.00439092754342367
"CXCR2","ENSECAG00000006595","ENSECAG00000006595",0.00396715611366996,-0.00262782447322108,0.00929360024027562,-0.0212528247085523,-0.0151426092889503
"CSNK1G1","ENSECAG00000006597","ENSECAG00000006597",-0.00379547872731582,0.000907318799295351,-0.00373993694500613,-0.000129808454567891,0.00824207082155568
"ZSWIM4","ENSECAG00000006600","ENSECAG00000006600",-0.00890385804904928,-0.00430733798047562,-0.00788338462554952,0.00145777980632355,-0.00318423256692724
"NEU3","ENSECAG00000006601","ENSECAG00000006601",-0.012397254012735,0.00911257057729562,0.0106623775872103,-0.00254066150361079,-0.0152511769442963
"HLA-DOA","ENSECAG00000006603","ENSECAG00000006603",0.00269023309573622,-0.0233044914629426,0.00272106106840658,-0.00598436110106069,0.0128757044855938
"JAG2","ENSECAG00000006609","ENSECAG00000006609",0.00281654380635007,0.00829356122282998,-0.00379265560158477,0.00106276144710539,0.000804708871617993
"USP8","ENSECAG00000006611","ENSECAG00000006611",-0.00398512634454154,0.00072162614170564,0.000835950797794608,0.00263567877147373,-0.00070145233861227
"RRP8","ENSECAG00000006612","ENSECAG00000006612",0.00440228056902691,0.00545260001114495,-0.0034529169355195,0.0053682636597288,0.00169311473545114
"FBXO45","ENSECAG00000006613","ENSECAG00000006613",0.00253754244762558,0.00253341517968959,-0.00186218011620763,-0.000269265810733524,0.00237884272437901
"MYO16","ENSECAG00000006615","ENSECAG00000006615",-0.0230922015279841,0.00360766647410511,0.0190866800250845,-0.0554329104820257,0.0200819159847863
"ZDHHC17","ENSECAG00000006626","ENSECAG00000006626",0.00030140557042586,-0.00124179342134543,-0.0124227418145047,0.00278047677940297,-0.00529521025518526
"VWA7","ENSECAG00000006633","ENSECAG00000006633",0.00971082620371148,-0.000404619929714948,0.0081644057645709,0.00102070504369871,0.00470115810616603
"NECTIN3","ENSECAG00000006637","ENSECAG00000006637",-0.010014002872723,-0.00549178399298318,-0.00421316484171916,0.0125658285086547,0.00114907681847143
"CASP8AP2","ENSECAG00000006638","ENSECAG00000006638",0.0010785157623926,0.00330892259574754,-0.000117887443646462,0.00934710336976512,0.00201385715370967
"GFM2","ENSECAG00000006640","ENSECAG00000006640",-0.00110496716458975,-0.00258015321901083,-0.00774221630772337,-0.00219812190849112,-0.00285669268345563
"","ENSECAG00000006641","ENSECAG00000006641",-0.00127363988814018,0.00259092905786129,-0.00203473735867749,-0.00405147600978782,-0.00292076164323498
"ZNF180","ENSECAG00000006648","ENSECAG00000006648",0.00100961698687909,0.00143483303717205,-0.00048078963315339,0.00613261994134845,0.00845017458960367
"CELF2","ENSECAG00000006649","ENSECAG00000006649",-0.000944822494052676,-0.00167513822671111,0.000892148317887743,0.0014135414238431,-0.00797319404437808
"FKBP11","ENSECAG00000006658","ENSECAG00000006658",-0.00535632398113022,0.000203632512287175,0.00408110662645267,0.00306779000715678,0.0111119475753665
"ATG4B","ENSECAG00000006659","ENSECAG00000006659",0.000413201006225032,-0.00232102513892674,-0.00183689898603655,0.00393147836089315,-0.00221645135700155
"DNPH1","ENSECAG00000006660","ENSECAG00000006660",-4.92635001486118e-05,-0.0104924576509012,0.00315893219258482,0.00459897956431803,0.0165847525334849
"","ENSECAG00000006663","ENSECAG00000006663",0.00606345702570495,0.00164559294906553,0.00471823209802056,0.00204542735728661,-0.015572402420865
"INPP5J","ENSECAG00000006664","ENSECAG00000006664",-0.0094415215815683,0.00565692163079529,0.00614124155362573,0.00102763016006076,-0.00185292852655027
"GPM6B","ENSECAG00000006665","ENSECAG00000006665",0.00128681004374349,-0.00244983949518526,-0.00239608882275604,0.00878227042316995,-0.00506880177505264
"","ENSECAG00000006668","ENSECAG00000006668",0.00920695512407817,0.0037894161373878,-0.00860901050933477,0.00721797483258617,-0.00102297567782846
"ACSM3","ENSECAG00000006669","ENSECAG00000006669",-0.00146855542981569,-0.0289799263372346,-0.00378455203730359,0.00517998894840297,0.0189365010608863
"RABAC1","ENSECAG00000006670","ENSECAG00000006670",0.00031321908184709,-0.000727358052745369,0.00584310654515405,-0.00590752289881568,-0.0050681854267692
"RRAD","ENSECAG00000006674","ENSECAG00000006674",-0.00496613887333446,0.0053692059435854,-0.0055206180892822,2.51606953264628e-05,-0.012847040507102
"UBR3","ENSECAG00000006675","ENSECAG00000006675",0.0012419694907693,-0.0024468942542887,0.00591812906033374,0.00306310867588497,0.00198386030912023
"NCAPG2","ENSECAG00000006686","ENSECAG00000006686",-0.00482396476482903,-0.00293193294426707,-0.00583956430912344,0.00351186011983298,-0.00620249861655799
"PIN1","ENSECAG00000006687","ENSECAG00000006687",-0.00057725318717423,0.00180316683698379,0.00386509895253158,-0.00431934228765388,-0.000333325052369643
"PSMB4","ENSECAG00000006692","ENSECAG00000006692",0.000903536226917672,-0.000494566691480385,0.00203890714857665,-0.00360356280334131,-0.00431783031549432
"TMTC4","ENSECAG00000006696","ENSECAG00000006696",0.00475739188738735,-0.00118029823782707,-0.00279483957280701,-0.0015548950270252,0.0029123078287805
"ZNF165","ENSECAG00000006698","ENSECAG00000006698",0.00155177651891363,-0.00166015797230425,0.00661632305597097,0.00551972428680919,0.0195168701014333
"","ENSECAG00000006699","ENSECAG00000006699",0.000446146336070008,-0.00114318400196449,-0.00826613167724644,0.00153519737204142,-0.00585594852193119
"FAM98B","ENSECAG00000006704","ENSECAG00000006704",0.00055068464188407,0.000239100056259358,0.00547901866743214,-0.00455611460952149,0.000221451557236167
"INSIG2","ENSECAG00000006707","ENSECAG00000006707",-0.000509419722077703,-0.000908072772723156,0.00138039396292215,-0.00315619702354563,-0.000806274013881865
"TBC1D15","ENSECAG00000006710","ENSECAG00000006710",-0.00154731265021228,-0.00523355763497043,-0.00140831921150877,0.000698813599763139,-0.00538273095529073
"WRAP73","ENSECAG00000006712","ENSECAG00000006712",0.00273385987806245,0.00178053907767792,-0.00267504460686854,0.00205322251582754,-0.00214166809266991
"ASS1","ENSECAG00000006717","ENSECAG00000006717",0.00159148331754688,-0.000356231393362882,-0.00356445453095013,-0.00948453193468196,-0.000926891271885742
